location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w
DE,15-34,2025,5,2025-02-02,0,0.0,0.0,0.0,0.0
DE,15-34,2025,6,2025-02-09,0,0.0,0.0,0.0,0.0
DE,15-34,2025,7,2025-02-16,0,0.0,0.0,0.0,0.0
DE,15-34,2025,8,2025-02-23,0,0.0,0.0,0.0,0.0
DE,15-34,2025,9,2025-03-02,0,0.0,0.0,0.0,0.0
DE,15-34,2025,10,2025-03-09,0,0.0,0.0,0.0,0.0
DE,15-34,2025,11,2025-03-16,0,0.0,0.0,0.0,0.0
DE,15-34,2025,12,2025-03-23,0,0.0,0.0,0.0,0.0
DE,15-34,2025,13,2025-03-30,0,0.0,0.0,0.0,0.0
DE,15-34,2025,14,2025-04-06,0,0.0,0.0,0.0,0.0
DE,15-34,2025,15,2025-04-13,0,0.0,0.0,0.0,0.0
DE,15-34,2025,16,2025-04-20,0,0.0,0.0,0.0,0.0
DE,15-34,2025,17,2025-04-27,0,0.0,0.0,0.0,0.0
DE,15-34,2025,18,2025-05-04,0,0.0,0.0,0.0,0.0
DE,15-34,2025,19,2025-05-11,0,0.0,0.0,0.0,0.0
DE,15-34,2025,20,2025-05-18,0,0.0,0.0,0.0,0.0
DE,15-34,2025,21,2025-05-25,0,0.0,0.0,0.0,0.0
DE,15-34,2025,22,2025-06-01,0,0.0,0.0,0.0,0.0
DE,15-34,2025,23,2025-06-08,0,0.0,0.0,0.0,0.0
DE,15-34,2025,24,2025-06-15,0,0.0,0.0,0.0,0.0
DE,15-34,2025,25,2025-06-22,0,0.0,0.0,0.0,0.0
DE,15-34,2025,26,2025-06-29,0,0.0,0.0,0.0,0.0
DE,15-34,2025,27,2025-07-06,0,0.0,0.0,0.0,0.0
DE,15-34,2025,28,2025-07-13,0,0.0,0.0,0.0,0.0
DE,15-34,2025,29,2025-07-20,0,0.0,0.0,0.0,0.0
DE,15-34,2025,30,2025-07-27,0,0.0,0.0,0.0,0.0
DE,15-34,2025,31,2025-08-03,0,0.0,0.0,0.0,0.0
DE,15-34,2025,32,2025-08-10,0,0.0,0.0,0.0,0.0
DE,15-34,2025,33,2025-08-17,0,0.0,0.0,0.0,
DE,15-34,2025,34,2025-08-24,0,0.0,0.0,,
DE,15-34,2025,35,2025-08-31,0,0.0,,,
DE,15-34,2025,36,2025-09-07,0,,,,
DE,35-59,2024,40,2024-10-06,0,0.0,0.0,0.0,0.0
DE,35-59,2024,41,2024-10-13,0,0.0,0.0,0.0,0.0
DE,35-59,2024,42,2024-10-20,0,0.0,0.0,0.0,0.0
DE,35-59,2024,43,2024-10-27,0,0.0,0.0,0.0,0.0
DE,35-59,2024,44,2024-11-03,0,0.0,0.0,0.0,0.0
DE,35-59,2024,45,2024-11-10,0,0.0,0.0,0.0,0.0
DE,35-59,2024,46,2024-11-17,0,0.0,0.0,0.0,0.0
DE,35-59,2024,47,2024-11-24,0,0.0,0.0,0.0,0.0
DE,35-59,2024,48,2024-12-01,0,0.0,0.0,0.0,0.0
DE,35-59,2024,49,2024-12-08,0,0.0,0.0,0.0,0.0
DE,35-59,2024,50,2024-12-15,0,0.0,0.0,0.0,0.0
DE,35-59,2024,51,2024-12-22,0,0.0,0.0,0.0,0.0
DE,35-59,2024,52,2024-12-29,0,0.0,0.0,0.0,0.0
DE,35-59,2025,1,2025-01-05,0,0.0,0.0,0.0,0.0
DE,35-59,2025,2,2025-01-12,0,0.0,0.0,0.0,0.0
DE,35-59,2025,3,2025-01-19,0,0.0,0.0,0.0,0.0
DE,35-59,2025,4,2025-01-26,0,0.0,0.0,0.0,0.0
DE,35-59,2025,5,2025-02-02,0,0.0,0.0,0.0,0.0
DE,35-59,2025,6,2025-02-09,0,0.0,0.0,0.0,0.0
DE,35-59,2025,7,2025-02-16,0,0.0,0.0,0.0,0.0
DE,35-59,2025,8,2025-02-23,0,0.0,0.0,0.0,0.0
DE,35-59,2025,9,2025-03-02,0,0.0,0.0,0.0,0.0
DE,35-59,2025,10,2025-03-09,0,0.0,0.0,0.0,0.0
DE,35-59,2025,11,2025-03-16,0,0.0,0.0,0.0,0.0
DE,35-59,2025,12,2025-03-23,0,0.0,0.0,0.0,0.0
DE,35-59,2025,13,2025-03-30,0,0.0,0.0,0.0,0.0
DE,35-59,2025,14,2025-04-06,0,0.0,0.0,0.0,0.0
DE,35-59,2025,15,2025-04-13,0,0.0,0.0,0.0,0.0
DE,35-59,2025,16,2025-04-20,0,0.0,0.0,0.0,0.0
DE,35-59,2025,17,2025-04-27,0,0.0,0.0,0.0,0.0
DE,35-59,2025,18,2025-05-04,0,0.0,0.0,0.0,0.0
DE,35-59,2025,19,2025-05-11,0,0.0,0.0,0.0,0.0
DE,35-59,2025,20,2025-05-18,0,0.0,0.0,0.0,0.0
DE,35-59,2025,21,2025-05-25,0,0.0,0.0,0.0,0.0
DE,35-59,2025,22,2025-06-01,0,0.0,0.0,0.0,0.0
DE,35-59,2025,23,2025-06-08,0,0.0,0.0,0.0,0.0
DE,35-59,2025,24,2025-06-15,0,0.0,0.0,0.0,0.0
DE,35-59,2025,25,2025-06-22,0,0.0,0.0,0.0,0.0
DE,35-59,2025,26,2025-06-29,0,0.0,0.0,0.0,0.0
DE,35-59,2025,27,2025-07-06,0,0.0,0.0,0.0,0.0
DE,35-59,2025,28,2025-07-13,0,0.0,0.0,0.0,0.0
DE,35-59,2025,29,2025-07-20,0,0.0,0.0,0.0,0.0
DE,35-59,2025,30,2025-07-27,0,0.0,0.0,0.0,0.0
DE,35-59,2025,31,2025-08-03,0,0.0,0.0,0.0,0.0
DE,35-59,2025,32,2025-08-10,0,0.0,0.0,0.0,0.0
DE,35-59,2025,33,2025-08-17,0,0.0,0.0,0.0,
DE,35-59,2025,34,2025-08-24,0,0.0,0.0,,
DE,35-59,2025,35,2025-08-31,0,0.0,,,
DE,35-59,2025,36,2025-09-07,0,,,,
DE,60-79,2024,40,2024-10-06,417,163.0,109.0,91.0,36.0
DE,60-79,2024,41,2024-10-13,381,363.0,0.0,109.0,18.0
DE,60-79,2024,42,2024-10-20,580,291.0,72.0,91.0,0.0
DE,60-79,2024,43,2024-10-27,726,363.0,72.0,0.0,18.0
DE,60-79,2024,44,2024-11-03,598,73.0,91.0,72.0,55.0
DE,60-79,2024,45,2024-11-10,707,146.0,90.0,0.0,0.0
DE,60-79,2024,46,2024-11-17,562,218.0,73.0,0.0,0.0
DE,60-79,2024,47,2024-11-24,399,290.0,37.0,54.0,0.0
DE,60-79,2024,48,2024-12-01,399,145.0,18.0,0.0,0.0
DE,60-79,2024,49,2024-12-08,399,308.0,0.0,0.0,73.0
DE,60-79,2024,50,2024-12-15,326,0.0,0.0,291.0,18.0
DE,60-79,2024,51,2024-12-22,0,0.0,653.0,18.0,0.0
DE,60-79,2024,52,2024-12-29,0,381.0,109.0,36.0,18.0
DE,60-79,2025,1,2025-01-05,217,55.0,54.0,18.0,0.0
DE,60-79,2025,2,2025-01-12,127,72.0,36.0,37.0,36.0
DE,60-79,2025,3,2025-01-19,217,37.0,36.0,0.0,0.0
DE,60-79,2025,4,2025-01-26,72,91.0,54.0,18.0,19.0
DE,60-79,2025,5,2025-02-02,163,72.0,0.0,0.0,0.0
DE,60-79,2025,6,2025-02-09,127,36.0,18.0,18.0,0.0
DE,60-79,2025,7,2025-02-16,54,0.0,18.0,0.0,0.0
DE,60-79,2025,8,2025-02-23,72,91.0,0.0,0.0,18.0
DE,60-79,2025,9,2025-03-02,145,36.0,0.0,18.0,0.0
DE,60-79,2025,10,2025-03-09,54,0.0,0.0,54.0,0.0
DE,60-79,2025,11,2025-03-16,54,0.0,0.0,18.0,0.0
DE,60-79,2025,12,2025-03-23,0,90.0,18.0,0.0,0.0
DE,60-79,2025,13,2025-03-30,36,18.0,0.0,0.0,0.0
DE,60-79,2025,14,2025-04-06,18,0.0,0.0,0.0,18.0
DE,60-79,2025,15,2025-04-13,18,0.0,18.0,0.0,18.0
DE,60-79,2025,16,2025-04-20,36,18.0,0.0,0.0,0.0
DE,60-79,2025,17,2025-04-27,18,0.0,0.0,0.0,0.0
DE,60-79,2025,18,2025-05-04,54,0.0,0.0,0.0,18.0
DE,60-79,2025,19,2025-05-11,0,0.0,0.0,0.0,0.0
DE,60-79,2025,20,2025-05-18,36,36.0,0.0,0.0,0.0
DE,60-79,2025,21,2025-05-25,18,0.0,0.0,0.0,0.0
DE,60-79,2025,22,2025-06-01,0,18.0,0.0,0.0,0.0
DE,60-79,2025,23,2025-06-08,18,18.0,18.0,0.0,0.0
DE,60-79,2025,24,2025-06-15,18,36.0,18.0,0.0,0.0
DE,60-79,2025,25,2025-06-22,0,18.0,0.0,18.0,0.0
DE,60-79,2025,26,2025-06-29,0,0.0,0.0,0.0,18.0
DE,60-79,2025,27,2025-07-06,0,0.0,0.0,0.0,0.0
DE,60-79,2025,28,2025-07-13,0,0.0,0.0,0.0,0.0
DE,60-79,2025,29,2025-07-20,18,36.0,0.0,0.0,0.0
DE,60-79,2025,30,2025-07-27,18,18.0,0.0,0.0,0.0
DE,60-79,2025,31,2025-08-03,18,0.0,18.0,0.0,0.0
DE,60-79,2025,32,2025-08-10,72,0.0,0.0,0.0,0.0
DE,60-79,2025,33,2025-08-17,0,0.0,0.0,0.0,
DE,60-79,2025,34,2025-08-24,54,0.0,0.0,,
DE,60-79,2025,35,2025-08-31,54,18.0,,,
DE,60-79,2025,36,2025-09-07,145,,,,
DE,80+,2024,40,2024-10-06,848,303.0,160.0,196.0,29.0
DE,80+,2024,41,2024-10-13,884,528.0,172.0,130.0,48.0
DE,80+,2024,42,2024-10-20,913,398.0,196.0,130.0,0.0
DE,80+,2024,43,2024-10-27,943,368.0,273.0,130.0,66.0
DE,80+,2024,44,2024-11-03,848,528.0,131.0,47.0,30.0
DE,80+,2024,45,2024-11-10,830,422.0,29.0,83.0,0.0
DE,80+,2024,46,2024-11-17,688,225.0,143.0,35.0,12.0
DE,80+,2024,47,2024-11-24,1056,113.0,83.0,11.0,0.0
DE,80+,2024,48,2024-12-01,528,385.0,95.0,0.0,0.0
DE,80+,2024,49,2024-12-08,723,351.0,0.0,0.0,136.0
DE,80+,2024,50,2024-12-15,498,0.0,0.0,522.0,30.0
DE,80+,2024,51,2024-12-22,0,0.0,854.0,53.0,0.0
DE,80+,2024,52,2024-12-29,0,789.0,83.0,47.0,18.0
DE,80+,2025,1,2025-01-05,403,160.0,83.0,48.0,47.0
DE,80+,2025,2,2025-01-12,243,47.0,30.0,0.0,24.0
DE,80+,2025,3,2025-01-19,94,84.0,17.0,0.0,0.0
DE,80+,2025,4,2025-01-26,178,83.0,17.0,0.0,0.0
DE,80+,2025,5,2025-02-02,195,83.0,66.0,65.0,47.0
DE,80+,2025,6,2025-02-09,148,30.0,47.0,18.0,0.0
DE,80+,2025,7,2025-02-16,130,95.0,18.0,0.0,47.0
DE,80+,2025,8,2025-02-23,112,36.0,12.0,18.0,0.0
DE,80+,2025,9,2025-03-02,148,30.0,0.0,0.0,35.0
DE,80+,2025,10,2025-03-09,65,65.0,48.0,0.0,0.0
DE,80+,2025,11,2025-03-16,17,0.0,30.0,0.0,18.0
DE,80+,2025,12,2025-03-23,83,29.0,18.0,0.0,0.0
DE,80+,2025,13,2025-03-30,29,0.0,0.0,0.0,0.0
DE,80+,2025,14,2025-04-06,65,18.0,0.0,0.0,11.0
DE,80+,2025,15,2025-04-13,47,0.0,0.0,0.0,36.0
DE,80+,2025,16,2025-04-20,17,48.0,18.0,0.0,0.0
DE,80+,2025,17,2025-04-27,0,29.0,0.0,0.0,0.0
DE,80+,2025,18,2025-05-04,65,0.0,0.0,18.0,0.0
DE,80+,2025,19,2025-05-11,29,0.0,0.0,0.0,6.0
DE,80+,2025,20,2025-05-18,29,18.0,0.0,0.0,0.0
DE,80+,2025,21,2025-05-25,29,36.0,0.0,0.0,0.0
DE,80+,2025,22,2025-06-01,17,0.0,0.0,0.0,18.0
DE,80+,2025,23,2025-06-08,0,0.0,0.0,17.0,0.0
DE,80+,2025,24,2025-06-15,0,17.0,30.0,0.0,0.0
DE,80+,2025,25,2025-06-22,0,35.0,30.0,0.0,0.0
DE,80+,2025,26,2025-06-29,17,18.0,12.0,0.0,0.0
DE,80+,2025,27,2025-07-06,0,0.0,17.0,0.0,0.0
DE,80+,2025,28,2025-07-13,17,0.0,0.0,0.0,18.0
DE,80+,2025,29,2025-07-20,35,30.0,0.0,0.0,0.0
DE,80+,2025,30,2025-07-27,0,17.0,0.0,0.0,0.0
DE,80+,2025,31,2025-08-03,17,18.0,0.0,30.0,0.0
DE,80+,2025,32,2025-08-10,17,18.0,30.0,0.0,0.0
DE,80+,2025,33,2025-08-17,35,30.0,0.0,18.0,
DE,80+,2025,34,2025-08-24,130,101.0,0.0,,
DE,80+,2025,35,2025-08-31,65,47.0,,,
DE,80+,2025,36,2025-09-07,65,,,,
