location,age_group,year,week,date,value
DE,00-04,2024,7,2024-02-18,3539
DE,00-04,2024,8,2024-02-25,3064
DE,00-04,2024,9,2024-03-03,2914
DE,00-04,2024,10,2024-03-10,2633
DE,00-04,2024,11,2024-03-17,2222
DE,00-04,2024,12,2024-03-24,2206
DE,00-04,2024,13,2024-03-31,2076
DE,00-04,2024,14,2024-04-07,1645
DE,00-04,2024,15,2024-04-14,1645
DE,00-04,2024,16,2024-04-21,1613
DE,00-04,2024,17,2024-04-28,1316
DE,00-04,2024,18,2024-05-05,2076
DE,00-04,2024,19,2024-05-12,1186
DE,00-04,2024,20,2024-05-19,889
DE,00-04,2024,21,2024-05-26,1134
DE,00-04,2024,22,2024-06-02,988
DE,00-04,2024,23,2024-06-09,1103
DE,00-04,2024,24,2024-06-16,1036
DE,00-04,2024,25,2024-06-23,1119
DE,00-04,2024,26,2024-06-30,1071
DE,00-04,2024,27,2024-07-07,775
DE,00-04,2024,28,2024-07-14,723
DE,00-04,2024,29,2024-07-21,707
DE,00-04,2024,30,2024-07-28,608
DE,00-04,2024,31,2024-08-04,561
DE,00-04,2024,32,2024-08-11,640
DE,00-04,2024,33,2024-08-18,593
DE,00-04,2024,34,2024-08-25,593
DE,05-14,2022,52,2023-01-01,0
DE,05-14,2023,1,2023-01-08,0
DE,05-14,2023,2,2023-01-15,0
DE,05-14,2023,3,2023-01-22,0
DE,05-14,2023,4,2023-01-29,0
DE,05-14,2023,5,2023-02-05,0
DE,05-14,2023,6,2023-02-12,0
DE,05-14,2023,7,2023-02-19,0
DE,05-14,2023,8,2023-02-26,0
DE,05-14,2023,9,2023-03-05,0
DE,05-14,2023,10,2023-03-12,0
DE,05-14,2023,11,2023-03-19,0
DE,05-14,2023,12,2023-03-26,0
DE,05-14,2023,13,2023-04-02,0
DE,05-14,2023,14,2023-04-09,0
DE,05-14,2023,15,2023-04-16,0
DE,05-14,2023,16,2023-04-23,0
DE,05-14,2023,17,2023-04-30,0
DE,05-14,2023,18,2023-05-07,0
DE,05-14,2023,19,2023-05-14,0
DE,05-14,2023,20,2023-05-21,0
DE,05-14,2023,21,2023-05-28,0
DE,05-14,2023,22,2023-06-04,0
DE,05-14,2023,23,2023-06-11,0
DE,05-14,2023,24,2023-06-18,0
DE,05-14,2023,25,2023-06-25,0
DE,05-14,2023,26,2023-07-02,0
DE,05-14,2023,27,2023-07-09,0
DE,05-14,2023,28,2023-07-16,0
DE,05-14,2023,29,2023-07-23,0
DE,05-14,2023,30,2023-07-30,0
DE,05-14,2023,31,2023-08-06,0
DE,05-14,2023,32,2023-08-13,0
DE,05-14,2023,33,2023-08-20,0
DE,05-14,2023,34,2023-08-27,0
DE,05-14,2023,35,2023-09-03,0
DE,05-14,2023,36,2023-09-10,0
DE,05-14,2023,37,2023-09-17,0
DE,05-14,2023,38,2023-09-24,450
DE,05-14,2023,39,2023-10-01,450
DE,05-14,2023,40,2023-10-08,450
DE,05-14,2023,41,2023-10-15,450
DE,05-14,2023,42,2023-10-22,600
DE,05-14,2023,43,2023-10-29,787
DE,05-14,2023,44,2023-11-05,998
DE,05-14,2023,45,2023-11-12,652
DE,05-14,2023,46,2023-11-19,705
DE,05-14,2023,47,2023-11-26,817
DE,05-14,2023,48,2023-12-03,675
DE,05-14,2023,49,2023-12-10,645
DE,05-14,2023,50,2023-12-17,735
DE,05-14,2023,51,2023-12-24,930
DE,05-14,2023,52,2023-12-31,675
DE,05-14,2024,1,2024-01-07,810
DE,05-14,2024,2,2024-01-14,825
DE,05-14,2024,3,2024-01-21,1290
DE,05-14,2024,4,2024-01-28,1553
DE,05-14,2024,5,2024-02-04,1523
DE,05-14,2024,6,2024-02-11,1155
DE,05-14,2024,7,2024-02-18,1155
DE,05-14,2024,8,2024-02-25,908
DE,05-14,2024,9,2024-03-03,742
DE,05-14,2024,10,2024-03-10,675
DE,05-14,2024,11,2024-03-17,908
DE,05-14,2024,12,2024-03-24,892
DE,05-14,2024,13,2024-03-31,412
DE,05-14,2024,14,2024-04-07,607
DE,05-14,2024,15,2024-04-14,607
DE,05-14,2024,16,2024-04-21,607
DE,05-14,2024,17,2024-04-28,727
DE,05-14,2024,18,2024-05-05,892
DE,05-14,2024,19,2024-05-12,690
DE,05-14,2024,20,2024-05-19,427
DE,05-14,2024,21,2024-05-26,495
DE,05-14,2024,22,2024-06-02,645
DE,05-14,2024,23,2024-06-09,630
DE,05-14,2024,24,2024-06-16,660
DE,05-14,2024,25,2024-06-23,840
DE,05-14,2024,26,2024-06-30,742
DE,05-14,2024,27,2024-07-07,577
DE,05-14,2024,28,2024-07-14,547
DE,05-14,2024,29,2024-07-21,277
DE,05-14,2024,30,2024-07-28,465
DE,05-14,2024,31,2024-08-04,525
DE,05-14,2024,32,2024-08-11,465
DE,05-14,2024,33,2024-08-18,547
DE,05-14,2024,34,2024-08-25,660
DE,15-34,2022,52,2023-01-01,0
DE,15-34,2023,1,2023-01-08,0
DE,15-34,2023,2,2023-01-15,0
DE,15-34,2023,3,2023-01-22,0
DE,15-34,2023,4,2023-01-29,0
DE,15-34,2023,5,2023-02-05,0
DE,15-34,2023,6,2023-02-12,0
DE,15-34,2023,7,2023-02-19,0
DE,15-34,2023,8,2023-02-26,0
DE,15-34,2023,9,2023-03-05,0
DE,15-34,2023,10,2023-03-12,0
DE,15-34,2023,11,2023-03-19,0
DE,15-34,2023,12,2023-03-26,0
DE,15-34,2023,13,2023-04-02,0
DE,15-34,2023,14,2023-04-09,0
DE,15-34,2023,15,2023-04-16,0
DE,15-34,2023,16,2023-04-23,0
DE,15-34,2023,17,2023-04-30,0
DE,15-34,2023,18,2023-05-07,0
DE,15-34,2023,19,2023-05-14,0
DE,15-34,2023,20,2023-05-21,0
DE,15-34,2023,21,2023-05-28,0
DE,15-34,2023,22,2023-06-04,0
DE,15-34,2023,23,2023-06-11,0
DE,15-34,2023,24,2023-06-18,0
DE,15-34,2023,25,2023-06-25,0
DE,15-34,2023,26,2023-07-02,0
DE,15-34,2023,27,2023-07-09,0
DE,15-34,2023,28,2023-07-16,0
DE,15-34,2023,29,2023-07-23,0
DE,15-34,2023,30,2023-07-30,0
DE,15-34,2023,31,2023-08-06,0
DE,15-34,2023,32,2023-08-13,0
DE,15-34,2023,33,2023-08-20,0
DE,15-34,2023,34,2023-08-27,0
DE,15-34,2023,35,2023-09-03,0
DE,15-34,2023,36,2023-09-10,0
DE,15-34,2023,37,2023-09-17,0
DE,15-34,2023,38,2023-09-24,567
DE,15-34,2023,39,2023-10-01,378
DE,15-34,2023,40,2023-10-08,378
DE,15-34,2023,41,2023-10-15,378
DE,15-34,2023,42,2023-10-22,567
DE,15-34,2023,43,2023-10-29,624
DE,15-34,2023,44,2023-11-05,548
DE,15-34,2023,45,2023-11-12,397
DE,15-34,2023,46,2023-11-19,643
DE,15-34,2023,47,2023-11-26,586
DE,15-34,2023,48,2023-12-03,775
DE,15-34,2023,49,2023-12-10,851
DE,15-34,2023,50,2023-12-17,680
DE,15-34,2023,51,2023-12-24,435
DE,15-34,2023,52,2023-12-31,756
DE,15-34,2024,1,2024-01-07,926
DE,15-34,2024,2,2024-01-14,926
DE,15-34,2024,3,2024-01-21,1399
DE,15-34,2024,4,2024-01-28,1380
DE,15-34,2024,5,2024-02-04,1456
DE,15-34,2024,6,2024-02-11,1418
DE,15-34,2024,7,2024-02-18,1191
DE,15-34,2024,8,2024-02-25,794
DE,15-34,2024,9,2024-03-03,624
DE,15-34,2024,10,2024-03-10,1040
DE,15-34,2024,11,2024-03-17,889
DE,15-34,2024,12,2024-03-24,662
DE,15-34,2024,13,2024-03-31,813
DE,15-34,2024,14,2024-04-07,945
DE,15-34,2024,15,2024-04-14,794
DE,15-34,2024,16,2024-04-21,680
DE,15-34,2024,17,2024-04-28,889
DE,15-34,2024,18,2024-05-05,756
DE,15-34,2024,19,2024-05-12,472
DE,15-34,2024,20,2024-05-19,718
DE,15-34,2024,21,2024-05-26,889
DE,15-34,2024,22,2024-06-02,718
DE,15-34,2024,23,2024-06-09,756
DE,15-34,2024,24,2024-06-16,813
DE,15-34,2024,25,2024-06-23,756
DE,15-34,2024,26,2024-06-30,926
DE,15-34,2024,27,2024-07-07,945
DE,15-34,2024,28,2024-07-14,605
DE,15-34,2024,29,2024-07-21,1021
DE,15-34,2024,30,2024-07-28,775
DE,15-34,2024,31,2024-08-04,889
DE,15-34,2024,32,2024-08-11,794
DE,15-34,2024,33,2024-08-18,907
DE,15-34,2024,34,2024-08-25,907
DE,35-59,2022,52,2023-01-01,0
DE,35-59,2023,1,2023-01-08,0
DE,35-59,2023,2,2023-01-15,0
DE,35-59,2023,3,2023-01-22,0
DE,35-59,2023,4,2023-01-29,0
DE,35-59,2023,5,2023-02-05,0
DE,35-59,2023,6,2023-02-12,0
DE,35-59,2023,7,2023-02-19,0
DE,35-59,2023,8,2023-02-26,0
DE,35-59,2023,9,2023-03-05,0
DE,35-59,2023,10,2023-03-12,0
DE,35-59,2023,11,2023-03-19,0
DE,35-59,2023,12,2023-03-26,0
DE,35-59,2023,13,2023-04-02,0
DE,35-59,2023,14,2023-04-09,0
DE,35-59,2023,15,2023-04-16,0
DE,35-59,2023,16,2023-04-23,0
DE,35-59,2023,17,2023-04-30,0
DE,35-59,2023,18,2023-05-07,0
DE,35-59,2023,19,2023-05-14,0
DE,35-59,2023,20,2023-05-21,0
DE,35-59,2023,21,2023-05-28,0
DE,35-59,2023,22,2023-06-04,0
DE,35-59,2023,23,2023-06-11,0
DE,35-59,2023,24,2023-06-18,0
DE,35-59,2023,25,2023-06-25,0
DE,35-59,2023,26,2023-07-02,0
DE,35-59,2023,27,2023-07-09,0
DE,35-59,2023,28,2023-07-16,0
DE,35-59,2023,29,2023-07-23,0
DE,35-59,2023,30,2023-07-30,0
DE,35-59,2023,31,2023-08-06,0
DE,35-59,2023,32,2023-08-13,0
DE,35-59,2023,33,2023-08-20,0
DE,35-59,2023,34,2023-08-27,0
DE,35-59,2023,35,2023-09-03,0
DE,35-59,2023,36,2023-09-10,0
DE,35-59,2023,37,2023-09-17,0
DE,35-59,2023,38,2023-09-24,860
DE,35-59,2023,39,2023-10-01,860
DE,35-59,2023,40,2023-10-08,1147
DE,35-59,2023,41,2023-10-15,1147
DE,35-59,2023,42,2023-10-22,1433
DE,35-59,2023,43,2023-10-29,1089
DE,35-59,2023,44,2023-11-05,1491
DE,35-59,2023,45,2023-11-12,1347
DE,35-59,2023,46,2023-11-19,1720
DE,35-59,2023,47,2023-11-26,1491
DE,35-59,2023,48,2023-12-03,1634
DE,35-59,2023,49,2023-12-10,1777
DE,35-59,2023,50,2023-12-17,2294
DE,35-59,2023,51,2023-12-24,1806
DE,35-59,2023,52,2023-12-31,2523
DE,35-59,2024,1,2024-01-07,2609
DE,35-59,2024,2,2024-01-14,2150
DE,35-59,2024,3,2024-01-21,2408
DE,35-59,2024,4,2024-01-28,4072
DE,35-59,2024,5,2024-02-04,3813
DE,35-59,2024,6,2024-02-11,3441
DE,35-59,2024,7,2024-02-18,3125
DE,35-59,2024,8,2024-02-25,2838
DE,35-59,2024,9,2024-03-03,2036
DE,35-59,2024,10,2024-03-10,1949
DE,35-59,2024,11,2024-03-17,1949
DE,35-59,2024,12,2024-03-24,1634
DE,35-59,2024,13,2024-03-31,1376
DE,35-59,2024,14,2024-04-07,1835
DE,35-59,2024,15,2024-04-14,1777
DE,35-59,2024,16,2024-04-21,1978
DE,35-59,2024,17,2024-04-28,1376
DE,35-59,2024,18,2024-05-05,1605
DE,35-59,2024,19,2024-05-12,1548
DE,35-59,2024,20,2024-05-19,1491
DE,35-59,2024,21,2024-05-26,1204
DE,35-59,2024,22,2024-06-02,1261
DE,35-59,2024,23,2024-06-09,1089
DE,35-59,2024,24,2024-06-16,1147
DE,35-59,2024,25,2024-06-23,1462
DE,35-59,2024,26,2024-06-30,1147
DE,35-59,2024,27,2024-07-07,1204
DE,35-59,2024,28,2024-07-14,1175
DE,35-59,2024,29,2024-07-21,1491
DE,35-59,2024,30,2024-07-28,1433
DE,35-59,2024,31,2024-08-04,1405
DE,35-59,2024,32,2024-08-11,1548
DE,35-59,2024,33,2024-08-18,1519
DE,35-59,2024,34,2024-08-25,860
DE,60-79,2022,52,2023-01-01,0
DE,60-79,2023,1,2023-01-08,0
DE,60-79,2023,2,2023-01-15,0
DE,60-79,2023,3,2023-01-22,0
DE,60-79,2023,4,2023-01-29,0
DE,60-79,2023,5,2023-02-05,0
DE,60-79,2023,6,2023-02-12,0
DE,60-79,2023,7,2023-02-19,0
DE,60-79,2023,8,2023-02-26,0
DE,60-79,2023,9,2023-03-05,0
DE,60-79,2023,10,2023-03-12,0
DE,60-79,2023,11,2023-03-19,0
DE,60-79,2023,12,2023-03-26,0
DE,60-79,2023,13,2023-04-02,0
DE,60-79,2023,14,2023-04-09,0
DE,60-79,2023,15,2023-04-16,0
DE,60-79,2023,16,2023-04-23,0
DE,60-79,2023,17,2023-04-30,0
DE,60-79,2023,18,2023-05-07,0
DE,60-79,2023,19,2023-05-14,0
DE,60-79,2023,20,2023-05-21,0
DE,60-79,2023,21,2023-05-28,0
DE,60-79,2023,22,2023-06-04,0
DE,60-79,2023,23,2023-06-11,0
DE,60-79,2023,24,2023-06-18,0
DE,60-79,2023,25,2023-06-25,0
DE,60-79,2023,26,2023-07-02,0
DE,60-79,2023,27,2023-07-09,0
DE,60-79,2023,28,2023-07-16,0
DE,60-79,2023,29,2023-07-23,0
DE,60-79,2023,30,2023-07-30,0
DE,60-79,2023,31,2023-08-06,0
DE,60-79,2023,32,2023-08-13,0
DE,60-79,2023,33,2023-08-20,0
DE,60-79,2023,34,2023-08-27,0
DE,60-79,2023,35,2023-09-03,0
DE,60-79,2023,36,2023-09-10,0
DE,60-79,2023,37,2023-09-17,0
DE,60-79,2023,38,2023-09-24,2541
DE,60-79,2023,39,2023-10-01,2359
DE,60-79,2023,40,2023-10-08,2178
DE,60-79,2023,41,2023-10-15,3085
DE,60-79,2023,42,2023-10-22,3448
DE,60-79,2023,43,2023-10-29,3121
DE,60-79,2023,44,2023-11-05,3902
DE,60-79,2023,45,2023-11-12,3557
DE,60-79,2023,46,2023-11-19,3630
DE,60-79,2023,47,2023-11-26,4101
DE,60-79,2023,48,2023-12-03,3884
DE,60-79,2023,49,2023-12-10,4065
DE,60-79,2023,50,2023-12-17,5027
DE,60-79,2023,51,2023-12-24,5136
DE,60-79,2023,52,2023-12-31,5191
DE,60-79,2024,1,2024-01-07,4900
DE,60-79,2024,2,2024-01-14,3793
DE,60-79,2024,3,2024-01-21,4755
DE,60-79,2024,4,2024-01-28,5699
DE,60-79,2024,5,2024-02-04,6552
DE,60-79,2024,6,2024-02-11,6606
DE,60-79,2024,7,2024-02-18,5608
DE,60-79,2024,8,2024-02-25,4573
DE,60-79,2024,9,2024-03-03,3866
DE,60-79,2024,10,2024-03-10,3466
DE,60-79,2024,11,2024-03-17,3085
DE,60-79,2024,12,2024-03-24,3412
DE,60-79,2024,13,2024-03-31,3212
DE,60-79,2024,14,2024-04-07,3394
DE,60-79,2024,15,2024-04-14,2904
DE,60-79,2024,16,2024-04-21,2541
DE,60-79,2024,17,2024-04-28,2976
DE,60-79,2024,18,2024-05-05,3085
DE,60-79,2024,19,2024-05-12,2649
DE,60-79,2024,20,2024-05-19,3212
DE,60-79,2024,21,2024-05-26,2722
DE,60-79,2024,22,2024-06-02,2740
DE,60-79,2024,23,2024-06-09,2722
DE,60-79,2024,24,2024-06-16,2722
DE,60-79,2024,25,2024-06-23,2541
DE,60-79,2024,26,2024-06-30,2922
DE,60-79,2024,27,2024-07-07,2522
DE,60-79,2024,28,2024-07-14,2522
DE,60-79,2024,29,2024-07-21,2813
DE,60-79,2024,30,2024-07-28,2341
DE,60-79,2024,31,2024-08-04,2250
DE,60-79,2024,32,2024-08-11,2504
DE,60-79,2024,33,2024-08-18,2032
DE,60-79,2024,34,2024-08-25,2050
DE,80+,2022,52,2023-01-01,0
DE,80+,2023,1,2023-01-08,0
DE,80+,2023,2,2023-01-15,0
DE,80+,2023,3,2023-01-22,0
DE,80+,2023,4,2023-01-29,0
DE,80+,2023,5,2023-02-05,0
DE,80+,2023,6,2023-02-12,0
DE,80+,2023,7,2023-02-19,0
DE,80+,2023,8,2023-02-26,0
DE,80+,2023,9,2023-03-05,0
DE,80+,2023,10,2023-03-12,0
DE,80+,2023,11,2023-03-19,0
DE,80+,2023,12,2023-03-26,0
DE,80+,2023,13,2023-04-02,0
DE,80+,2023,14,2023-04-09,0
DE,80+,2023,15,2023-04-16,0
DE,80+,2023,16,2023-04-23,0
DE,80+,2023,17,2023-04-30,0
DE,80+,2023,18,2023-05-07,0
DE,80+,2023,19,2023-05-14,0
DE,80+,2023,20,2023-05-21,0
DE,80+,2023,21,2023-05-28,0
DE,80+,2023,22,2023-06-04,0
DE,80+,2023,23,2023-06-11,0
DE,80+,2023,24,2023-06-18,0
DE,80+,2023,25,2023-06-25,0
DE,80+,2023,26,2023-07-02,0
DE,80+,2023,27,2023-07-09,0
DE,80+,2023,28,2023-07-16,0
DE,80+,2023,29,2023-07-23,0
DE,80+,2023,30,2023-07-30,0
DE,80+,2023,31,2023-08-06,0
DE,80+,2023,32,2023-08-13,0
DE,80+,2023,33,2023-08-20,0
DE,80+,2023,34,2023-08-27,0
DE,80+,2023,35,2023-09-03,0
DE,80+,2023,36,2023-09-10,0
DE,80+,2023,37,2023-09-17,0
DE,80+,2023,38,2023-09-24,2788
DE,80+,2023,39,2023-10-01,3145
DE,80+,2023,40,2023-10-08,3560
DE,80+,2023,41,2023-10-15,3975
DE,80+,2023,42,2023-10-22,4628
DE,80+,2023,43,2023-10-29,4610
DE,80+,2023,44,2023-11-05,4646
DE,80+,2023,45,2023-11-12,5180
DE,80+,2023,46,2023-11-19,4966
DE,80+,2023,47,2023-11-26,5055
DE,80+,2023,48,2023-12-03,5340
DE,80+,2023,49,2023-12-10,5441
DE,80+,2023,50,2023-12-17,5726
DE,80+,2023,51,2023-12-24,5435
DE,80+,2023,52,2023-12-31,6141
DE,80+,2024,1,2024-01-07,5435
DE,80+,2024,2,2024-01-14,4165
DE,80+,2024,3,2024-01-21,3845
DE,80+,2024,4,2024-01-28,5560
DE,80+,2024,5,2024-02-04,5821
DE,80+,2024,6,2024-02-11,6153
DE,80+,2024,7,2024-02-18,5227
DE,80+,2024,8,2024-02-25,4711
DE,80+,2024,9,2024-03-03,3400
DE,80+,2024,10,2024-03-10,3477
DE,80+,2024,11,2024-03-17,3512
DE,80+,2024,12,2024-03-24,3091
DE,80+,2024,13,2024-03-31,3239
DE,80+,2024,14,2024-04-07,2949
DE,80+,2024,15,2024-04-14,3156
DE,80+,2024,16,2024-04-21,2931
DE,80+,2024,17,2024-04-28,2788
DE,80+,2024,18,2024-05-05,3495
DE,80+,2024,19,2024-05-12,3204
DE,80+,2024,20,2024-05-19,3222
DE,80+,2024,21,2024-05-26,2872
DE,80+,2024,22,2024-06-02,2438
DE,80+,2024,23,2024-06-09,2421
DE,80+,2024,24,2024-06-16,2646
DE,80+,2024,25,2024-06-23,2628
DE,80+,2024,26,2024-06-30,2711
DE,80+,2024,27,2024-07-07,2771
DE,80+,2024,28,2024-07-14,2818
DE,80+,2024,29,2024-07-21,3192
DE,80+,2024,30,2024-07-28,2498
DE,80+,2024,31,2024-08-04,2516
DE,80+,2024,32,2024-08-11,2836
DE,80+,2024,33,2024-08-18,2498
DE,80+,2024,34,2024-08-25,2017
