model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.25,q0.5,q0.75,q0.975,retrospective
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-BE,00+,seasonal_influenza_survstat,208,208,208,208,208,210,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-BE,00+,seasonal_influenza_survstat,178,178,178,178,178,179,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-BW,00+,seasonal_influenza_survstat,176,167,171,175,180,193,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-BW,00+,seasonal_influenza_survstat,218,216,216,217,219,223,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-BW,00+,seasonal_influenza_survstat,330,329,329,330,331,334,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-BW,00+,seasonal_influenza_survstat,413,412,412,412,413,415,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-BW,00+,seasonal_influenza_survstat,439,439,439,439,440,441,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-BY,00+,seasonal_influenza_survstat,325,308,318,324,331,346,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-BY,00+,seasonal_influenza_survstat,425,413,419,424,430,445,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-BY,00+,seasonal_influenza_survstat,604,594,599,603,608,621,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-BY,00+,seasonal_influenza_survstat,803,796,799,802,806,815,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-BY,00+,seasonal_influenza_survstat,738,735,736,737,739,743,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-HB,00+,seasonal_influenza_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-HB,00+,seasonal_influenza_survstat,8,8,8,8,8,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-HB,00+,seasonal_influenza_survstat,7,7,7,7,7,7,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-HB,00+,seasonal_influenza_survstat,21,21,21,21,21,21,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-HB,00+,seasonal_influenza_survstat,8,8,8,8,8,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-HE,00+,seasonal_influenza_survstat,135,122,127,132,140,161,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-HE,00+,seasonal_influenza_survstat,140,131,132,136,143,169,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-HE,00+,seasonal_influenza_survstat,232,226,227,229,235,256,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-HE,00+,seasonal_influenza_survstat,329,325,325,327,331,344,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-HE,00+,seasonal_influenza_survstat,255,254,254,255,256,260,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-HH,00+,seasonal_influenza_survstat,74,69,71,73,77,87,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-HH,00+,seasonal_influenza_survstat,43,41,41,42,44,49,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-HH,00+,seasonal_influenza_survstat,64,63,63,64,65,68,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-HH,00+,seasonal_influenza_survstat,119,118,118,118,119,122,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-HH,00+,seasonal_influenza_survstat,75,75,75,75,75,77,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-MV,00+,seasonal_influenza_survstat,25,24,24,25,26,30,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-MV,00+,seasonal_influenza_survstat,26,26,26,26,26,28,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-MV,00+,seasonal_influenza_survstat,38,38,38,38,38,40,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-MV,00+,seasonal_influenza_survstat,60,60,60,60,60,61,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-MV,00+,seasonal_influenza_survstat,53,53,53,53,53,54,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-NI,00+,seasonal_influenza_survstat,54,49,51,53,56,63,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-NI,00+,seasonal_influenza_survstat,100,99,99,99,100,105,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-NI,00+,seasonal_influenza_survstat,178,177,177,177,178,180,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-NI,00+,seasonal_influenza_survstat,231,231,231,231,232,233,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-NI,00+,seasonal_influenza_survstat,250,250,250,250,250,252,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-NW,00+,seasonal_influenza_survstat,244,214,229,241,256,294,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-NW,00+,seasonal_influenza_survstat,376,359,366,373,382,406,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-NW,00+,seasonal_influenza_survstat,646,633,638,644,651,672,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-NW,00+,seasonal_influenza_survstat,920,912,915,919,924,938,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-NW,00+,seasonal_influenza_survstat,858,855,856,857,859,866,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-RP,00+,seasonal_influenza_survstat,55,52,52,54,56,64,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-RP,00+,seasonal_influenza_survstat,72,71,71,71,72,75,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-RP,00+,seasonal_influenza_survstat,152,152,152,152,152,156,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-RP,00+,seasonal_influenza_survstat,210,210,210,210,210,213,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-RP,00+,seasonal_influenza_survstat,235,235,235,235,235,237,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-SH,00+,seasonal_influenza_survstat,24,23,23,24,25,29,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-SH,00+,seasonal_influenza_survstat,28,28,28,28,28,30,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-SH,00+,seasonal_influenza_survstat,42,42,42,42,42,42,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-SH,00+,seasonal_influenza_survstat,65,65,65,65,65,65,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-SH,00+,seasonal_influenza_survstat,58,58,58,58,58,58,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-SL,00+,seasonal_influenza_survstat,10,9,9,10,11,15,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-SL,00+,seasonal_influenza_survstat,24,23,23,23,24,28,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-SL,00+,seasonal_influenza_survstat,31,31,31,31,32,35,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-SL,00+,seasonal_influenza_survstat,17,17,17,17,17,19,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-SL,00+,seasonal_influenza_survstat,17,17,17,17,17,18,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-SN,00+,seasonal_influenza_survstat,57,50,53,56,59,68,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-SN,00+,seasonal_influenza_survstat,116,115,115,116,117,121,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-SN,00+,seasonal_influenza_survstat,137,136,136,136,137,141,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-SN,00+,seasonal_influenza_survstat,195,194,194,194,195,197,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-SN,00+,seasonal_influenza_survstat,153,153,153,153,153,155,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-ST,00+,seasonal_influenza_survstat,27,24,25,26,28,31,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-ST,00+,seasonal_influenza_survstat,40,39,39,39,40,43,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-ST,00+,seasonal_influenza_survstat,46,45,45,45,46,48,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-ST,00+,seasonal_influenza_survstat,106,106,106,106,107,109,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-ST,00+,seasonal_influenza_survstat,101,101,101,101,101,103,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-TH,00+,seasonal_influenza_survstat,22,21,21,21,22,25,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-TH,00+,seasonal_influenza_survstat,33,33,33,33,33,35,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-TH,00+,seasonal_influenza_survstat,65,65,65,65,65,66,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-TH,00+,seasonal_influenza_survstat,54,54,54,54,54,55,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-TH,00+,seasonal_influenza_survstat,60,60,60,60,60,61,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,00-04,rsv_infection_survstat,6,5,5,5,7,11,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,00-04,rsv_infection_survstat,9,9,9,9,9,11,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,00-04,rsv_infection_survstat,9,9,9,9,9,11,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,00-04,rsv_infection_survstat,21,21,21,21,21,22,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,00-04,rsv_infection_survstat,8,8,8,8,8,9,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,05-14,rsv_infection_survstat,2,2,2,2,3,5,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,05-14,rsv_infection_survstat,1,1,1,1,1,2,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,05-14,rsv_infection_survstat,1,1,1,1,1,2,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,05-14,rsv_infection_survstat,1,1,1,1,1,2,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,05-14,rsv_infection_survstat,6,6,6,6,6,7,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,15-34,rsv_infection_survstat,2,2,2,2,3,5,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,15-34,rsv_infection_survstat,6,6,6,6,6,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,15-34,rsv_infection_survstat,3,3,3,3,3,4,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,15-34,rsv_infection_survstat,4,4,4,4,4,5,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,15-34,rsv_infection_survstat,5,5,5,5,5,6,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,35-59,rsv_infection_survstat,7,6,6,7,8,13,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,35-59,rsv_infection_survstat,6,6,6,6,6,9,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,35-59,rsv_infection_survstat,7,7,7,7,7,10,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,35-59,rsv_infection_survstat,12,12,12,12,12,14,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,35-59,rsv_infection_survstat,14,14,14,14,14,15,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,60-79,rsv_infection_survstat,5,4,4,5,6,10,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,60-79,rsv_infection_survstat,8,8,8,8,8,12,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,60-79,rsv_infection_survstat,12,12,12,12,12,15,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,60-79,rsv_infection_survstat,13,13,13,13,13,15,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,60-79,rsv_infection_survstat,19,19,19,19,19,20,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,80+,rsv_infection_survstat,11,9,9,10,12,18,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,80+,rsv_infection_survstat,9,9,9,9,9,13,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,80+,rsv_infection_survstat,19,19,19,19,19,22,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,80+,rsv_infection_survstat,16,16,16,16,16,18,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,80+,rsv_infection_survstat,22,22,22,22,22,23,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,00+,rsv_infection_survstat,35,28,29,32,38,55,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,00+,rsv_infection_survstat,41,39,39,39,40,54,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,00+,rsv_infection_survstat,52,51,51,51,52,64,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,00+,rsv_infection_survstat,68,67,67,67,68,76,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,00+,rsv_infection_survstat,75,74,74,74,75,78,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-SN,00+,rsv_infection_survstat,35,28,29,32,38,55,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-SN,00+,rsv_infection_survstat,41,39,39,39,40,54,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-SN,00+,rsv_infection_survstat,52,51,51,51,52,64,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-SN,00+,rsv_infection_survstat,68,67,67,67,68,76,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-SN,00+,rsv_infection_survstat,75,74,74,74,75,78,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,00-04,pneumococcal_disease_survstat,4,3,3,3,4,7,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,00-04,pneumococcal_disease_survstat,9,9,9,9,10,11,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,00-04,pneumococcal_disease_survstat,5,5,5,5,5,7,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,00-04,pneumococcal_disease_survstat,10,10,10,10,10,12,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,00-04,pneumococcal_disease_survstat,5,5,5,5,5,5,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,05-14,pneumococcal_disease_survstat,0,0,0,0,0,1,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,05-14,pneumococcal_disease_survstat,1,1,1,1,1,2,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,05-14,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,05-14,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,05-14,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,15-34,pneumococcal_disease_survstat,6,5,5,5,6,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,15-34,pneumococcal_disease_survstat,3,3,3,3,3,4,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,15-34,pneumococcal_disease_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,15-34,pneumococcal_disease_survstat,8,8,8,8,8,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,15-34,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,35-59,pneumococcal_disease_survstat,44,38,41,43,46,54,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,35-59,pneumococcal_disease_survstat,27,24,25,26,28,35,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,35-59,pneumococcal_disease_survstat,34,32,32,33,35,43,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,35-59,pneumococcal_disease_survstat,53,51,51,52,53,59,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,35-59,pneumococcal_disease_survstat,57,56,56,56,57,59,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,60-79,pneumococcal_disease_survstat,91,81,86,90,95,107,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,60-79,pneumococcal_disease_survstat,48,45,46,48,50,55,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,60-79,pneumococcal_disease_survstat,74,72,73,74,75,79,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,60-79,pneumococcal_disease_survstat,85,84,84,85,86,89,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,60-79,pneumococcal_disease_survstat,78,77,77,77,78,80,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,80+,pneumococcal_disease_survstat,53,46,49,53,56,67,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,80+,pneumococcal_disease_survstat,48,45,46,48,49,55,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,80+,pneumococcal_disease_survstat,59,57,58,59,60,64,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,80+,pneumococcal_disease_survstat,50,49,49,50,51,53,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,80+,pneumococcal_disease_survstat,47,47,47,47,48,50,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE,00+,pneumococcal_disease_survstat,196,177,187,194,203,224,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE,00+,pneumococcal_disease_survstat,135,128,131,134,138,148,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE,00+,pneumococcal_disease_survstat,181,175,178,180,183,191,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE,00+,pneumococcal_disease_survstat,208,205,206,208,210,215,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE,00+,pneumococcal_disease_survstat,190,189,189,190,191,194,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-BB,00+,pneumococcal_disease_survstat,6,5,5,5,6,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-BB,00+,pneumococcal_disease_survstat,2,2,2,2,2,3,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-BB,00+,pneumococcal_disease_survstat,7,7,7,7,7,7,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-BB,00+,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-BB,00+,pneumococcal_disease_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-BE,00+,pneumococcal_disease_survstat,13,11,12,13,14,18,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-BE,00+,pneumococcal_disease_survstat,8,7,7,8,9,10,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-BE,00+,pneumococcal_disease_survstat,6,5,5,6,6,8,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-BE,00+,pneumococcal_disease_survstat,11,10,10,10,11,12,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-19,DE-BE,00+,pneumococcal_disease_survstat,16,16,16,16,17,18,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-16,DE-BW,00+,pneumococcal_disease_survstat,24,20,21,23,26,35,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-09,DE-BW,00+,pneumococcal_disease_survstat,18,16,16,16,19,31,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-04-02,DE-BW,00+,pneumococcal_disease_survstat,22,20,20,20,22,34,FALSE
KIT-simple_nowcast,inc case,2023-04-16,2023-03-26,DE-BW,00+,pneumococcal_disease_survstat,35,34,34,34,35,44,FALSE
