model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.25,q0.5,q0.75,q0.975,retrospective
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-BY,00+,seasonal_influenza_survstat,4051,3851,3970,4043,4123,4298,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-BY,00+,seasonal_influenza_survstat,2009,1928,1966,1998,2040,2152,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-BY,00+,seasonal_influenza_survstat,1235,1192,1207,1225,1253,1337,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-BY,00+,seasonal_influenza_survstat,909,886,889,898,917,989,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-BY,00+,seasonal_influenza_survstat,879,870,870,873,881,919,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-HB,00+,seasonal_influenza_survstat,24,21,21,21,22,51,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-HB,00+,seasonal_influenza_survstat,42,42,42,42,42,42,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-HB,00+,seasonal_influenza_survstat,39,39,39,39,39,39,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-HB,00+,seasonal_influenza_survstat,15,15,15,15,15,15,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-HB,00+,seasonal_influenza_survstat,16,16,16,16,16,16,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-HE,00+,seasonal_influenza_survstat,1012,950,984,1007,1035,1103,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-HE,00+,seasonal_influenza_survstat,591,568,579,588,599,630,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-HE,00+,seasonal_influenza_survstat,334,326,330,333,337,347,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-HE,00+,seasonal_influenza_survstat,240,236,238,240,242,248,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-HE,00+,seasonal_influenza_survstat,267,265,266,267,268,272,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-HH,00+,seasonal_influenza_survstat,281,236,255,274,299,368,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-HH,00+,seasonal_influenza_survstat,149,139,143,147,152,170,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-HH,00+,seasonal_influenza_survstat,78,74,74,75,79,93,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-HH,00+,seasonal_influenza_survstat,54,52,52,52,54,63,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-HH,00+,seasonal_influenza_survstat,30,30,30,30,30,34,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-MV,00+,seasonal_influenza_survstat,531,424,441,483,570,907,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-MV,00+,seasonal_influenza_survstat,238,202,202,202,215,557,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-MV,00+,seasonal_influenza_survstat,185,164,164,164,171,367,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-MV,00+,seasonal_influenza_survstat,89,81,81,82,89,140,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-MV,00+,seasonal_influenza_survstat,55,53,53,53,55,73,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-NI,00+,seasonal_influenza_survstat,605,573,592,604,617,645,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-NI,00+,seasonal_influenza_survstat,258,250,254,257,261,271,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-NI,00+,seasonal_influenza_survstat,117,113,115,116,118,122,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-NI,00+,seasonal_influenza_survstat,83,81,81,82,84,88,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-NI,00+,seasonal_influenza_survstat,80,79,79,80,80,83,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-NW,00+,seasonal_influenza_survstat,2140,2008,2086,2135,2188,2304,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-NW,00+,seasonal_influenza_survstat,1115,1077,1097,1111,1130,1176,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-NW,00+,seasonal_influenza_survstat,522,506,514,520,528,548,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-NW,00+,seasonal_influenza_survstat,287,279,283,286,290,300,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-NW,00+,seasonal_influenza_survstat,233,230,231,232,234,240,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-RP,00+,seasonal_influenza_survstat,543,488,509,531,565,662,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-RP,00+,seasonal_influenza_survstat,240,223,226,233,246,296,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-RP,00+,seasonal_influenza_survstat,132,126,127,130,134,148,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-RP,00+,seasonal_influenza_survstat,119,118,118,119,120,123,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-RP,00+,seasonal_influenza_survstat,138,137,137,137,138,140,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-SH,00+,seasonal_influenza_survstat,238,204,219,232,251,300,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-SH,00+,seasonal_influenza_survstat,172,159,162,167,177,210,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-SH,00+,seasonal_influenza_survstat,84,79,80,82,86,103,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-SH,00+,seasonal_influenza_survstat,42,39,39,40,42,53,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-SH,00+,seasonal_influenza_survstat,36,35,35,35,36,44,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-SL,00+,seasonal_influenza_survstat,79,65,70,76,84,109,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-SL,00+,seasonal_influenza_survstat,32,29,29,31,34,44,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-SL,00+,seasonal_influenza_survstat,20,19,19,20,21,26,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-SL,00+,seasonal_influenza_survstat,14,13,13,13,14,17,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-SL,00+,seasonal_influenza_survstat,20,20,20,20,20,22,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-SN,00+,seasonal_influenza_survstat,727,675,706,725,746,793,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-SN,00+,seasonal_influenza_survstat,287,282,282,285,289,306,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-SN,00+,seasonal_influenza_survstat,156,154,154,154,156,167,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-SN,00+,seasonal_influenza_survstat,89,88,88,88,89,95,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-SN,00+,seasonal_influenza_survstat,79,79,79,79,80,82,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-ST,00+,seasonal_influenza_survstat,1349,1189,1249,1315,1413,1699,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-ST,00+,seasonal_influenza_survstat,343,343,343,343,343,343,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-ST,00+,seasonal_influenza_survstat,177,177,177,177,177,177,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-ST,00+,seasonal_influenza_survstat,97,97,97,97,97,97,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-ST,00+,seasonal_influenza_survstat,100,100,100,100,100,100,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-TH,00+,seasonal_influenza_survstat,1741,1515,1560,1652,1828,2466,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-TH,00+,seasonal_influenza_survstat,655,653,653,654,656,669,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-TH,00+,seasonal_influenza_survstat,310,309,309,309,310,312,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-TH,00+,seasonal_influenza_survstat,102,102,102,102,102,102,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-TH,00+,seasonal_influenza_survstat,90,90,90,90,90,90,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,00-04,rsv_infection_survstat,369,330,351,366,383,425,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,00-04,rsv_infection_survstat,167,166,166,166,166,172,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,00-04,rsv_infection_survstat,122,122,122,122,122,122,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,00-04,rsv_infection_survstat,57,57,57,57,57,57,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,00-04,rsv_infection_survstat,39,39,39,39,39,39,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,05-14,rsv_infection_survstat,23,20,20,20,21,53,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,05-14,rsv_infection_survstat,17,17,17,17,17,17,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,05-14,rsv_infection_survstat,7,7,7,7,7,7,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,05-14,rsv_infection_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,05-14,rsv_infection_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,15-34,rsv_infection_survstat,20,18,19,20,21,23,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,15-34,rsv_infection_survstat,14,14,14,14,14,14,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,15-34,rsv_infection_survstat,10,10,10,10,10,10,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,15-34,rsv_infection_survstat,5,5,5,5,5,5,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,15-34,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,35-59,rsv_infection_survstat,24,20,22,23,25,29,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,35-59,rsv_infection_survstat,15,15,15,15,15,15,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,35-59,rsv_infection_survstat,9,9,9,9,9,9,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,35-59,rsv_infection_survstat,8,8,8,8,8,8,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,35-59,rsv_infection_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,60-79,rsv_infection_survstat,16,15,15,16,17,20,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,60-79,rsv_infection_survstat,5,5,5,5,5,5,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,60-79,rsv_infection_survstat,7,7,7,7,7,7,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,60-79,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,60-79,rsv_infection_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,80+,rsv_infection_survstat,13,11,12,13,14,17,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,80+,rsv_infection_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,80+,rsv_infection_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,80+,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,80+,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,00+,rsv_infection_survstat,465,433,452,464,476,504,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,00+,rsv_infection_survstat,221,220,220,220,220,226,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,00+,rsv_infection_survstat,160,160,160,160,160,160,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,00+,rsv_infection_survstat,76,76,76,76,76,76,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,00+,rsv_infection_survstat,51,51,51,51,51,51,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-SN,00+,rsv_infection_survstat,465,433,452,464,476,504,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-SN,00+,rsv_infection_survstat,221,220,220,220,220,226,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-SN,00+,rsv_infection_survstat,160,160,160,160,160,160,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-SN,00+,rsv_infection_survstat,76,76,76,76,76,76,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-SN,00+,rsv_infection_survstat,51,51,51,51,51,51,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,00-04,pneumococcal_disease_survstat,6,5,5,5,6,9,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,00-04,pneumococcal_disease_survstat,6,6,6,6,6,8,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,00-04,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,00-04,pneumococcal_disease_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,00-04,pneumococcal_disease_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,05-14,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,05-14,pneumococcal_disease_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,05-14,pneumococcal_disease_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,05-14,pneumococcal_disease_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,05-14,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,15-34,pneumococcal_disease_survstat,6,5,5,6,7,10,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,15-34,pneumococcal_disease_survstat,1,0,0,0,1,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,15-34,pneumococcal_disease_survstat,6,5,5,5,6,8,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,15-34,pneumococcal_disease_survstat,2,2,2,2,2,4,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,15-34,pneumococcal_disease_survstat,4,4,4,4,4,6,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,35-59,pneumococcal_disease_survstat,17,14,14,16,18,26,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,35-59,pneumococcal_disease_survstat,19,17,17,18,19,27,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,35-59,pneumococcal_disease_survstat,24,23,23,23,24,31,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,35-59,pneumococcal_disease_survstat,23,22,22,22,22,27,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,35-59,pneumococcal_disease_survstat,21,21,21,21,21,24,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,60-79,pneumococcal_disease_survstat,49,44,47,49,51,56,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,60-79,pneumococcal_disease_survstat,44,41,43,44,45,48,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,60-79,pneumococcal_disease_survstat,50,48,49,50,51,54,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,60-79,pneumococcal_disease_survstat,38,37,37,38,39,41,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,60-79,pneumococcal_disease_survstat,29,29,29,29,30,31,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,80+,pneumococcal_disease_survstat,23,18,20,22,25,34,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,80+,pneumococcal_disease_survstat,19,16,16,16,19,34,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,80+,pneumococcal_disease_survstat,27,25,25,25,26,40,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,80+,pneumococcal_disease_survstat,19,18,18,18,18,29,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,80+,pneumococcal_disease_survstat,28,27,27,27,27,33,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE,00+,pneumococcal_disease_survstat,105,93,99,104,109,121,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE,00+,pneumococcal_disease_survstat,89,80,84,88,92,106,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE,00+,pneumococcal_disease_survstat,111,105,107,109,114,127,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE,00+,pneumococcal_disease_survstat,89,86,86,88,91,102,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE,00+,pneumococcal_disease_survstat,89,87,87,88,89,95,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-BB,00+,pneumococcal_disease_survstat,0,0,0,0,0,2,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-BB,00+,pneumococcal_disease_survstat,3,3,3,3,3,5,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-BB,00+,pneumococcal_disease_survstat,2,2,2,2,2,3,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-BB,00+,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-BB,00+,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-BE,00+,pneumococcal_disease_survstat,4,3,3,4,4,6,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-BE,00+,pneumococcal_disease_survstat,2,1,1,1,2,4,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-BE,00+,pneumococcal_disease_survstat,8,7,7,7,8,10,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-06,DE-BE,00+,pneumococcal_disease_survstat,3,3,3,3,3,5,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-10-30,DE-BE,00+,pneumococcal_disease_survstat,6,6,6,6,6,8,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-27,DE-BW,00+,pneumococcal_disease_survstat,20,17,19,20,21,23,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-20,DE-BW,00+,pneumococcal_disease_survstat,9,8,8,8,8,19,FALSE
KIT-simple_nowcast,inc case,2022-11-27,2022-11-13,DE-BW,00+,pneumococcal_disease_survstat,16,15,15,15,15,23,FALSE
