model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.25,q0.5,q0.75,q0.975,retrospective
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,35-59,seasonal_influenza_survstat,425,415,419,423,429,444,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,35-59,seasonal_influenza_survstat,371,366,368,370,373,382,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,35-59,seasonal_influenza_survstat,337,334,335,336,338,343,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,35-59,seasonal_influenza_survstat,225,224,224,225,225,227,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,60-79,seasonal_influenza_survstat,137,126,132,136,141,153,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,60-79,seasonal_influenza_survstat,151,147,149,150,152,158,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,60-79,seasonal_influenza_survstat,132,131,131,132,132,134,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,60-79,seasonal_influenza_survstat,107,107,107,107,107,107,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,60-79,seasonal_influenza_survstat,68,68,68,68,68,68,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,80+,seasonal_influenza_survstat,80,74,78,80,83,88,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,80+,seasonal_influenza_survstat,51,47,49,51,53,59,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,80+,seasonal_influenza_survstat,56,54,54,55,57,65,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,80+,seasonal_influenza_survstat,38,37,37,37,38,44,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,80+,seasonal_influenza_survstat,21,21,21,21,21,24,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,00+,seasonal_influenza_survstat,2342,2164,2260,2328,2408,2599,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,00+,seasonal_influenza_survstat,2271,2186,2219,2254,2304,2449,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,00+,seasonal_influenza_survstat,1957,1909,1926,1946,1976,2066,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,00+,seasonal_influenza_survstat,1514,1489,1498,1508,1524,1571,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,00+,seasonal_influenza_survstat,917,908,911,914,920,938,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BB,00+,seasonal_influenza_survstat,34,29,29,32,36,52,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BB,00+,seasonal_influenza_survstat,21,20,20,20,21,29,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BB,00+,seasonal_influenza_survstat,24,23,23,23,23,28,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BB,00+,seasonal_influenza_survstat,23,23,23,23,23,27,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-BB,00+,seasonal_influenza_survstat,8,8,8,8,8,9,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BE,00+,seasonal_influenza_survstat,62,54,56,59,65,84,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BE,00+,seasonal_influenza_survstat,69,65,65,65,68,102,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BE,00+,seasonal_influenza_survstat,60,58,58,58,59,82,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BE,00+,seasonal_influenza_survstat,78,77,77,77,77,92,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-BE,00+,seasonal_influenza_survstat,26,26,26,26,26,29,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BW,00+,seasonal_influenza_survstat,151,131,139,147,158,189,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BW,00+,seasonal_influenza_survstat,152,141,144,149,157,183,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BW,00+,seasonal_influenza_survstat,103,97,98,101,105,120,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BW,00+,seasonal_influenza_survstat,76,73,73,75,77,87,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-BW,00+,seasonal_influenza_survstat,36,35,35,35,36,40,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BY,00+,seasonal_influenza_survstat,864,818,844,861,881,927,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BY,00+,seasonal_influenza_survstat,878,857,864,873,887,929,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BY,00+,seasonal_influenza_survstat,630,620,622,626,634,666,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BY,00+,seasonal_influenza_survstat,573,568,568,569,573,605,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-BY,00+,seasonal_influenza_survstat,409,407,407,407,408,424,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-HB,00+,seasonal_influenza_survstat,15,15,15,15,15,15,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-HB,00+,seasonal_influenza_survstat,16,16,16,16,16,16,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-HB,00+,seasonal_influenza_survstat,8,8,8,8,8,8,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-HB,00+,seasonal_influenza_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-HB,00+,seasonal_influenza_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-HE,00+,seasonal_influenza_survstat,260,231,244,256,271,312,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-HE,00+,seasonal_influenza_survstat,267,252,258,265,273,297,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-HE,00+,seasonal_influenza_survstat,197,190,191,194,199,222,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-HE,00+,seasonal_influenza_survstat,109,106,106,107,109,123,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-HE,00+,seasonal_influenza_survstat,57,56,56,56,57,62,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-HH,00+,seasonal_influenza_survstat,51,40,45,50,56,72,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-HH,00+,seasonal_influenza_survstat,31,29,30,31,32,35,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-HH,00+,seasonal_influenza_survstat,20,19,19,20,21,24,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-HH,00+,seasonal_influenza_survstat,33,32,32,32,33,36,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-HH,00+,seasonal_influenza_survstat,25,25,25,25,25,27,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-MV,00+,seasonal_influenza_survstat,78,74,74,76,80,98,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-MV,00+,seasonal_influenza_survstat,51,51,51,51,51,51,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-MV,00+,seasonal_influenza_survstat,45,45,45,45,45,45,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-MV,00+,seasonal_influenza_survstat,12,12,12,12,12,12,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-MV,00+,seasonal_influenza_survstat,10,10,10,10,10,10,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-NI,00+,seasonal_influenza_survstat,81,74,78,81,84,94,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-NI,00+,seasonal_influenza_survstat,79,77,77,78,80,90,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-NI,00+,seasonal_influenza_survstat,90,89,89,89,90,97,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-NI,00+,seasonal_influenza_survstat,49,48,48,48,49,52,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-NI,00+,seasonal_influenza_survstat,27,27,27,27,27,29,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-NW,00+,seasonal_influenza_survstat,300,274,289,298,309,333,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-NW,00+,seasonal_influenza_survstat,235,227,231,234,238,246,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-NW,00+,seasonal_influenza_survstat,142,137,139,141,144,150,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-NW,00+,seasonal_influenza_survstat,108,105,106,107,109,114,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-NW,00+,seasonal_influenza_survstat,56,55,55,55,56,59,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-RP,00+,seasonal_influenza_survstat,105,97,100,103,108,119,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-RP,00+,seasonal_influenza_survstat,132,128,129,130,133,144,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-RP,00+,seasonal_influenza_survstat,230,227,227,228,231,242,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-RP,00+,seasonal_influenza_survstat,183,182,182,182,183,193,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-RP,00+,seasonal_influenza_survstat,77,77,77,77,77,81,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-SH,00+,seasonal_influenza_survstat,42,35,36,39,44,63,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-SH,00+,seasonal_influenza_survstat,38,35,35,36,38,53,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-SH,00+,seasonal_influenza_survstat,30,28,28,28,29,40,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-SH,00+,seasonal_influenza_survstat,30,29,29,29,30,37,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-SH,00+,seasonal_influenza_survstat,21,21,21,21,21,24,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-SL,00+,seasonal_influenza_survstat,21,12,16,20,25,38,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-SL,00+,seasonal_influenza_survstat,26,20,23,25,29,38,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-SL,00+,seasonal_influenza_survstat,27,23,25,26,28,32,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-SL,00+,seasonal_influenza_survstat,12,11,11,12,13,15,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-SL,00+,seasonal_influenza_survstat,6,6,6,6,7,8,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-SN,00+,seasonal_influenza_survstat,88,78,84,87,92,101,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-SN,00+,seasonal_influenza_survstat,82,78,79,81,83,91,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-SN,00+,seasonal_influenza_survstat,115,112,112,113,116,123,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-SN,00+,seasonal_influenza_survstat,79,78,78,79,80,85,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-SN,00+,seasonal_influenza_survstat,61,60,60,60,61,63,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-ST,00+,seasonal_influenza_survstat,100,86,90,96,106,136,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-ST,00+,seasonal_influenza_survstat,100,100,100,100,100,100,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-ST,00+,seasonal_influenza_survstat,105,105,105,105,105,105,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-ST,00+,seasonal_influenza_survstat,54,54,54,54,54,54,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-ST,00+,seasonal_influenza_survstat,37,37,37,37,37,37,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-TH,00+,seasonal_influenza_survstat,94,90,92,93,95,99,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-TH,00+,seasonal_influenza_survstat,90,90,90,90,90,90,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-TH,00+,seasonal_influenza_survstat,130,130,130,130,130,130,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-TH,00+,seasonal_influenza_survstat,88,88,88,88,88,88,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-TH,00+,seasonal_influenza_survstat,54,54,54,54,54,54,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,00-04,rsv_infection_survstat,49,43,46,48,52,60,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,00-04,rsv_infection_survstat,39,39,39,39,39,39,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,00-04,rsv_infection_survstat,25,25,25,25,25,25,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,00-04,rsv_infection_survstat,23,23,23,23,23,23,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,00-04,rsv_infection_survstat,8,8,8,8,8,8,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,05-14,rsv_infection_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,05-14,rsv_infection_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,05-14,rsv_infection_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,05-14,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,05-14,rsv_infection_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,15-34,rsv_infection_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,15-34,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,15-34,rsv_infection_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,15-34,rsv_infection_survstat,5,5,5,5,5,5,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,15-34,rsv_infection_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,35-59,rsv_infection_survstat,10,7,9,10,11,14,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,35-59,rsv_infection_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,35-59,rsv_infection_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,35-59,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,35-59,rsv_infection_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,60-79,rsv_infection_survstat,1,1,1,1,1,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,60-79,rsv_infection_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,60-79,rsv_infection_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,60-79,rsv_infection_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,60-79,rsv_infection_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,80+,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,80+,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,80+,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,80+,rsv_infection_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,80+,rsv_infection_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,00+,rsv_infection_survstat,68,63,66,68,70,74,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,00+,rsv_infection_survstat,51,51,51,51,51,51,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,00+,rsv_infection_survstat,31,31,31,31,31,31,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,00+,rsv_infection_survstat,32,32,32,32,32,32,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,00+,rsv_infection_survstat,11,11,11,11,11,11,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-SN,00+,rsv_infection_survstat,68,63,66,68,70,74,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-SN,00+,rsv_infection_survstat,51,51,51,51,51,51,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-SN,00+,rsv_infection_survstat,31,31,31,31,31,31,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-SN,00+,rsv_infection_survstat,32,32,32,32,32,32,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-SN,00+,rsv_infection_survstat,11,11,11,11,11,11,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,00-04,pneumococcal_disease_survstat,5,5,5,5,5,8,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,00-04,pneumococcal_disease_survstat,4,4,4,4,4,6,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,00-04,pneumococcal_disease_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,00-04,pneumococcal_disease_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,00-04,pneumococcal_disease_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,05-14,pneumococcal_disease_survstat,1,1,1,1,1,1,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,05-14,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,05-14,pneumococcal_disease_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,05-14,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,05-14,pneumococcal_disease_survstat,0,0,0,0,0,0,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,15-34,pneumococcal_disease_survstat,3,2,2,3,4,6,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,15-34,pneumococcal_disease_survstat,5,4,4,5,5,7,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,15-34,pneumococcal_disease_survstat,2,2,2,2,3,5,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,15-34,pneumococcal_disease_survstat,5,5,5,5,6,7,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,15-34,pneumococcal_disease_survstat,1,1,1,1,1,2,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,35-59,pneumococcal_disease_survstat,23,21,21,22,24,32,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,35-59,pneumococcal_disease_survstat,22,21,21,21,22,27,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,35-59,pneumococcal_disease_survstat,22,22,22,22,22,24,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,35-59,pneumococcal_disease_survstat,16,16,16,16,16,16,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,35-59,pneumococcal_disease_survstat,23,23,23,23,23,23,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,60-79,pneumococcal_disease_survstat,32,28,30,32,33,38,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,60-79,pneumococcal_disease_survstat,30,29,29,29,30,34,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,60-79,pneumococcal_disease_survstat,48,47,47,47,48,51,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,60-79,pneumococcal_disease_survstat,58,58,58,58,59,61,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,60-79,pneumococcal_disease_survstat,34,34,34,34,34,36,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,80+,pneumococcal_disease_survstat,23,18,20,22,25,34,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,80+,pneumococcal_disease_survstat,28,25,25,25,28,42,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,80+,pneumococcal_disease_survstat,27,25,25,25,26,39,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,80+,pneumococcal_disease_survstat,28,27,27,27,28,36,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,80+,pneumococcal_disease_survstat,24,24,24,24,24,27,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE,00+,pneumococcal_disease_survstat,88,77,82,86,92,106,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE,00+,pneumococcal_disease_survstat,89,85,86,88,91,102,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE,00+,pneumococcal_disease_survstat,102,100,100,101,103,114,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE,00+,pneumococcal_disease_survstat,110,109,109,109,111,119,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE,00+,pneumococcal_disease_survstat,87,86,86,86,87,90,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BB,00+,pneumococcal_disease_survstat,3,2,2,2,3,6,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BB,00+,pneumococcal_disease_survstat,2,2,2,2,2,4,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BB,00+,pneumococcal_disease_survstat,2,2,2,2,2,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BB,00+,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-BB,00+,pneumococcal_disease_survstat,3,3,3,3,3,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BE,00+,pneumococcal_disease_survstat,2,2,2,2,2,3,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BE,00+,pneumococcal_disease_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BE,00+,pneumococcal_disease_survstat,9,9,9,9,9,9,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BE,00+,pneumococcal_disease_survstat,5,5,5,5,5,5,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-09,DE-BE,00+,pneumococcal_disease_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-11-06,DE-BW,00+,pneumococcal_disease_survstat,15,14,14,15,16,18,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-30,DE-BW,00+,pneumococcal_disease_survstat,7,7,7,7,7,8,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-23,DE-BW,00+,pneumococcal_disease_survstat,12,12,12,12,12,12,FALSE
KIT-simple_nowcast,inc case,2022-11-06,2022-10-16,DE-BW,00+,pneumococcal_disease_survstat,24,24,24,24,24,24,FALSE
