"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"273","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","00+","seasonal_influenza",2838,2830,2834,2837,2840,2850,FALSE
"281","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BB","00+","seasonal_influenza",23,18,18,21,25,44,FALSE
"289","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BB","00+","seasonal_influenza",37,33,33,33,36,62,FALSE
"297","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BB","00+","seasonal_influenza",47,44,44,44,46,68,FALSE
"305","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BB","00+","seasonal_influenza",45,43,43,43,44,60,FALSE
"313","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BB","00+","seasonal_influenza",121,120,120,120,121,131,FALSE
"321","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BE","00+","seasonal_influenza",31,29,29,31,32,38,FALSE
"329","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BE","00+","seasonal_influenza",43,42,42,42,43,47,FALSE
"337","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BE","00+","seasonal_influenza",59,58,58,58,59,62,FALSE
"345","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BE","00+","seasonal_influenza",77,77,77,77,77,80,FALSE
"353","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BE","00+","seasonal_influenza",158,158,158,158,158,160,FALSE
"361","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BW","00+","seasonal_influenza",100,94,97,99,102,110,FALSE
"369","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BW","00+","seasonal_influenza",134,133,133,134,135,138,FALSE
"377","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BW","00+","seasonal_influenza",185,184,184,184,185,187,FALSE
"385","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BW","00+","seasonal_influenza",217,217,217,217,218,219,FALSE
"393","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BW","00+","seasonal_influenza",330,330,330,330,330,331,FALSE
"401","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BY","00+","seasonal_influenza",167,156,163,167,172,181,FALSE
"409","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BY","00+","seasonal_influenza",240,233,237,240,243,251,FALSE
"417","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BY","00+","seasonal_influenza",321,315,318,321,323,330,FALSE
"425","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BY","00+","seasonal_influenza",426,421,423,425,427,432,FALSE
"433","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BY","00+","seasonal_influenza",599,597,598,599,600,604,FALSE
"441","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"449","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-HB","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"457","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-HB","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"465","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-HB","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"473","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-HB","00+","seasonal_influenza",7,7,7,7,7,7,FALSE
"481","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-HE","00+","seasonal_influenza",64,54,58,62,68,85,FALSE
"489","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-HE","00+","seasonal_influenza",84,76,77,80,86,111,FALSE
"497","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-HE","00+","seasonal_influenza",133,127,127,130,135,155,FALSE
"505","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-HE","00+","seasonal_influenza",136,132,132,134,137,150,FALSE
"513","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-HE","00+","seasonal_influenza",231,229,229,230,232,239,FALSE
"521","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-HH","00+","seasonal_influenza",71,63,66,69,74,89,FALSE
"529","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-HH","00+","seasonal_influenza",44,41,42,43,45,51,FALSE
"537","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-HH","00+","seasonal_influenza",78,76,76,77,78,83,FALSE
"545","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-HH","00+","seasonal_influenza",43,42,42,42,43,46,FALSE
"553","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-HH","00+","seasonal_influenza",63,63,63,63,63,65,FALSE
"561","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-MV","00+","seasonal_influenza",9,9,9,9,10,11,FALSE
"569","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-MV","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"577","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-MV","00+","seasonal_influenza",24,24,24,24,24,24,FALSE
"585","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-MV","00+","seasonal_influenza",26,26,26,26,26,26,FALSE
"593","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-MV","00+","seasonal_influenza",38,38,38,38,38,38,FALSE
"601","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-NI","00+","seasonal_influenza",46,40,43,45,48,56,FALSE
"609","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-NI","00+","seasonal_influenza",77,76,76,76,77,80,FALSE
"617","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-NI","00+","seasonal_influenza",64,64,64,64,64,66,FALSE
"625","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-NI","00+","seasonal_influenza",101,101,101,101,101,103,FALSE
"633","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-NI","00+","seasonal_influenza",177,177,177,177,177,178,FALSE
"641","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-NW","00+","seasonal_influenza",113,98,106,112,118,135,FALSE
"649","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-NW","00+","seasonal_influenza",187,179,183,186,190,202,FALSE
"657","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-NW","00+","seasonal_influenza",239,232,235,238,241,251,FALSE
"665","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-NW","00+","seasonal_influenza",364,360,362,364,366,375,FALSE
"673","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-NW","00+","seasonal_influenza",637,635,635,637,638,644,FALSE
"681","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-RP","00+","seasonal_influenza",26,23,23,24,27,37,FALSE
"689","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-RP","00+","seasonal_influenza",51,50,50,50,51,59,FALSE
"697","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-RP","00+","seasonal_influenza",56,55,55,55,55,60,FALSE
"705","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-RP","00+","seasonal_influenza",78,78,78,78,78,81,FALSE
"713","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-RP","00+","seasonal_influenza",158,158,158,158,158,159,FALSE
"721","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-SH","00+","seasonal_influenza",23,21,21,22,24,28,FALSE
"729","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-SH","00+","seasonal_influenza",23,23,23,23,23,25,FALSE
"737","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-SH","00+","seasonal_influenza",26,26,26,26,26,27,FALSE
"745","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-SH","00+","seasonal_influenza",28,28,28,28,28,28,FALSE
"753","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-SH","00+","seasonal_influenza",43,43,43,43,43,43,FALSE
"761","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-SL","00+","seasonal_influenza",7,5,5,6,8,13,FALSE
"769","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-SL","00+","seasonal_influenza",14,13,13,13,15,22,FALSE
"777","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-SL","00+","seasonal_influenza",12,11,11,11,12,19,FALSE
"785","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-SL","00+","seasonal_influenza",24,23,23,23,24,29,FALSE
"793","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-SL","00+","seasonal_influenza",31,31,31,31,31,34,FALSE
"801","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-SN","00+","seasonal_influenza",77,67,71,75,80,95,FALSE
"809","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-SN","00+","seasonal_influenza",74,73,73,73,75,78,FALSE
"817","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-SN","00+","seasonal_influenza",69,68,68,68,69,72,FALSE
"825","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-SN","00+","seasonal_influenza",116,115,115,115,116,118,FALSE
"833","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-SN","00+","seasonal_influenza",136,136,136,136,136,138,FALSE
"841","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-ST","00+","seasonal_influenza",23,22,22,23,24,27,FALSE
"849","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-ST","00+","seasonal_influenza",36,36,36,36,36,37,FALSE
"857","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-ST","00+","seasonal_influenza",25,25,25,25,25,26,FALSE
"865","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-ST","00+","seasonal_influenza",39,39,39,39,39,39,FALSE
"873","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-ST","00+","seasonal_influenza",45,45,45,45,45,45,FALSE
"881","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-TH","00+","seasonal_influenza",19,18,18,18,19,23,FALSE
"889","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-TH","00+","seasonal_influenza",14,14,14,14,14,16,FALSE
"897","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-TH","00+","seasonal_influenza",22,22,22,22,22,24,FALSE
"905","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-TH","00+","seasonal_influenza",33,33,33,33,33,35,FALSE
"913","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-TH","00+","seasonal_influenza",65,65,65,65,65,66,FALSE
"11","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","00-04","rsv_infection",1,1,1,1,1,3,FALSE
"91","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","00-04","rsv_infection",2,2,2,2,2,3,FALSE
"171","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","00-04","rsv_infection",5,5,5,5,5,6,FALSE
"251","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","00-04","rsv_infection",9,9,9,9,9,10,FALSE
"331","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","00-04","rsv_infection",9,9,9,9,9,9,FALSE
"411","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","05-14","rsv_infection",0,0,0,0,0,1,FALSE
"491","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","05-14","rsv_infection",0,0,0,0,0,1,FALSE
"571","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","05-14","rsv_infection",2,2,2,2,2,3,FALSE
"651","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"731","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"811","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"891","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"971","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1051","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","15-34","rsv_infection",6,6,6,6,6,6,FALSE
"1131","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","15-34","rsv_infection",3,3,3,3,3,3,FALSE
"1211","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","35-59","rsv_infection",2,2,2,2,3,5,FALSE
"1291","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","35-59","rsv_infection",6,6,6,6,6,7,FALSE
"1371","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","35-59","rsv_infection",7,7,7,7,7,8,FALSE
"1451","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","35-59","rsv_infection",6,6,6,6,6,7,FALSE
"1531","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","35-59","rsv_infection",7,7,7,7,7,8,FALSE
"1611","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","60-79","rsv_infection",6,5,5,5,6,9,FALSE
"1691","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","60-79","rsv_infection",6,6,6,6,6,7,FALSE
"1771","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","60-79","rsv_infection",4,4,4,4,4,5,FALSE
"1851","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","60-79","rsv_infection",8,8,8,8,8,9,FALSE
"1931","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","60-79","rsv_infection",12,12,12,12,12,13,FALSE
"2011","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","80+","rsv_infection",5,4,4,4,5,8,FALSE
"2091","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","80+","rsv_infection",3,3,3,3,3,3,FALSE
"2171","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","80+","rsv_infection",10,10,10,10,10,10,FALSE
"2251","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","80+","rsv_infection",9,9,9,9,9,9,FALSE
"2331","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","80+","rsv_infection",19,19,19,19,19,19,FALSE
"2411","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","00+","rsv_infection",14,12,12,14,16,22,FALSE
"2491","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","00+","rsv_infection",18,18,18,18,18,21,FALSE
"2571","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","00+","rsv_infection",30,30,30,30,30,32,FALSE
"2651","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","00+","rsv_infection",39,39,39,39,39,41,FALSE
"2731","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","00+","rsv_infection",51,51,51,51,51,52,FALSE
"2811","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-SN","00+","rsv_infection",14,12,12,14,16,22,FALSE
"2891","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-SN","00+","rsv_infection",18,18,18,18,18,21,FALSE
"2971","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-SN","00+","rsv_infection",30,30,30,30,30,32,FALSE
"3051","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-SN","00+","rsv_infection",39,39,39,39,39,41,FALSE
"3131","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-SN","00+","rsv_infection",51,51,51,51,51,52,FALSE
"12","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","00-04","pneumococcal_disease",4,3,3,4,5,8,FALSE
"92","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","00-04","pneumococcal_disease",9,8,8,8,9,11,FALSE
"172","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","00-04","pneumococcal_disease",3,3,3,3,4,5,FALSE
"252","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","00-04","pneumococcal_disease",9,9,9,9,10,11,FALSE
"332","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","00-04","pneumococcal_disease",5,5,5,5,5,6,FALSE
"412","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","05-14","pneumococcal_disease",4,3,3,3,4,6,FALSE
"492","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","05-14","pneumococcal_disease",4,4,4,4,4,5,FALSE
"572","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"652","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"732","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","05-14","pneumococcal_disease",3,3,3,3,3,3,FALSE
"812","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","15-34","pneumococcal_disease",0,0,0,0,0,1,FALSE
"892","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","15-34","pneumococcal_disease",8,8,8,8,8,9,FALSE
"972","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","15-34","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1052","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","15-34","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1132","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","15-34","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1212","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","35-59","pneumococcal_disease",31,24,28,30,34,43,FALSE
"1292","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","35-59","pneumococcal_disease",40,36,37,39,42,52,FALSE
"1372","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","35-59","pneumococcal_disease",42,39,39,41,43,49,FALSE
"1452","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","35-59","pneumococcal_disease",27,26,26,27,28,31,FALSE
"1532","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","35-59","pneumococcal_disease",33,32,32,32,33,34,FALSE
"1612","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","60-79","pneumococcal_disease",65,55,60,64,69,81,FALSE
"1692","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","60-79","pneumococcal_disease",68,63,65,67,70,78,FALSE
"1772","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","60-79","pneumococcal_disease",87,84,85,86,88,94,FALSE
"1852","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","60-79","pneumococcal_disease",48,47,47,48,49,52,FALSE
"1932","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","60-79","pneumococcal_disease",75,74,74,74,75,78,FALSE
"2012","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","80+","pneumococcal_disease",41,33,37,40,44,54,FALSE
"2092","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","80+","pneumococcal_disease",63,58,61,62,65,72,FALSE
"2172","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","80+","pneumococcal_disease",54,51,52,54,55,60,FALSE
"2252","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","80+","pneumococcal_disease",49,47,47,48,49,53,FALSE
"2332","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","80+","pneumococcal_disease",59,58,58,58,59,62,FALSE
"2412","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE","00+","pneumococcal_disease",145,124,135,143,153,178,FALSE
"2492","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE","00+","pneumococcal_disease",191,179,184,189,196,215,FALSE
"2572","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE","00+","pneumococcal_disease",192,184,187,190,195,207,FALSE
"2652","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE","00+","pneumococcal_disease",137,133,135,137,139,146,FALSE
"2732","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE","00+","pneumococcal_disease",180,178,179,180,181,185,FALSE
"2812","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BB","00+","pneumococcal_disease",9,7,8,9,10,12,FALSE
"2892","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BB","00+","pneumococcal_disease",11,10,10,11,12,14,FALSE
"2972","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BB","00+","pneumococcal_disease",5,5,5,5,5,8,FALSE
"3052","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"3132","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BB","00+","pneumococcal_disease",7,7,7,7,7,8,FALSE
"3211","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BE","00+","pneumococcal_disease",6,5,5,6,7,10,FALSE
"3291","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BE","00+","pneumococcal_disease",8,7,7,7,8,10,FALSE
"3371","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BE","00+","pneumococcal_disease",11,11,11,11,12,13,FALSE
"3451","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BE","00+","pneumococcal_disease",9,9,9,9,9,10,FALSE
"3531","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,6,FALSE
"3611","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BW","00+","pneumococcal_disease",16,12,13,15,18,26,FALSE
"3691","KIT-simple_nowcast","inc case","2023-04-30","2023-04-23","DE-BW","00+","pneumococcal_disease",24,22,22,23,25,36,FALSE
"3771","KIT-simple_nowcast","inc case","2023-04-30","2023-04-16","DE-BW","00+","pneumococcal_disease",22,20,20,20,22,31,FALSE
"3851","KIT-simple_nowcast","inc case","2023-04-30","2023-04-09","DE-BW","00+","pneumococcal_disease",17,16,16,16,17,23,FALSE
"3931","KIT-simple_nowcast","inc case","2023-04-30","2023-04-02","DE-BW","00+","pneumococcal_disease",21,21,21,21,21,24,FALSE
"4011","KIT-simple_nowcast","inc case","2023-04-30","2023-04-30","DE-BY","00+","pneumococcal_disease",26,21,23,26,28,36,FALSE
