"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"169","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","60-79","seasonal_influenza",273,263,268,272,276,287,FALSE
"177","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","60-79","seasonal_influenza",151,147,149,151,152,156,FALSE
"185","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","60-79","seasonal_influenza",152,149,151,152,153,156,FALSE
"193","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","60-79","seasonal_influenza",135,134,134,135,136,138,FALSE
"201","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","80+","seasonal_influenza",172,158,166,171,177,188,FALSE
"209","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","80+","seasonal_influenza",79,72,76,79,82,89,FALSE
"217","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","80+","seasonal_influenza",81,76,79,81,83,87,FALSE
"225","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","80+","seasonal_influenza",52,49,50,52,53,56,FALSE
"233","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","80+","seasonal_influenza",57,55,56,57,58,60,FALSE
"241","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","00+","seasonal_influenza",6856,6478,6700,6838,6992,7333,FALSE
"249","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","00+","seasonal_influenza",3780,3647,3716,3767,3831,3988,FALSE
"257","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","00+","seasonal_influenza",2381,2307,2343,2372,2410,2506,FALSE
"265","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","00+","seasonal_influenza",2269,2224,2245,2263,2287,2351,FALSE
"273","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","00+","seasonal_influenza",1945,1927,1936,1942,1951,1975,FALSE
"281","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BB","00+","seasonal_influenza",98,87,90,94,103,133,FALSE
"289","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BB","00+","seasonal_influenza",49,47,47,47,49,58,FALSE
"297","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BB","00+","seasonal_influenza",33,32,32,32,33,38,FALSE
"305","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BB","00+","seasonal_influenza",20,20,20,20,20,24,FALSE
"313","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BB","00+","seasonal_influenza",23,23,23,23,23,25,FALSE
"321","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BE","00+","seasonal_influenza",133,123,127,131,136,153,FALSE
"329","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BE","00+","seasonal_influenza",64,62,62,63,65,76,FALSE
"337","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BE","00+","seasonal_influenza",59,58,58,58,59,65,FALSE
"345","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BE","00+","seasonal_influenza",67,66,66,66,66,71,FALSE
"353","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BE","00+","seasonal_influenza",58,58,58,58,58,61,FALSE
"361","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BW","00+","seasonal_influenza",610,568,586,603,626,690,FALSE
"369","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BW","00+","seasonal_influenza",247,240,242,245,250,270,FALSE
"377","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BW","00+","seasonal_influenza",141,138,138,139,142,154,FALSE
"385","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BW","00+","seasonal_influenza",143,141,141,141,143,153,FALSE
"393","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BW","00+","seasonal_influenza",99,98,98,98,99,103,FALSE
"401","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BY","00+","seasonal_influenza",2009,1883,1956,2003,2054,2170,FALSE
"409","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BY","00+","seasonal_influenza",1263,1195,1226,1253,1289,1385,FALSE
"417","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BY","00+","seasonal_influenza",928,883,896,915,946,1045,FALSE
"425","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BY","00+","seasonal_influenza",891,866,867,875,897,1007,FALSE
"433","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BY","00+","seasonal_influenza",635,627,627,628,635,684,FALSE
"441","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-HB","00+","seasonal_influenza",25,25,25,25,25,25,FALSE
"449","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-HB","00+","seasonal_influenza",39,39,39,39,39,39,FALSE
"457","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-HB","00+","seasonal_influenza",15,15,15,15,15,15,FALSE
"465","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-HB","00+","seasonal_influenza",16,16,16,16,16,16,FALSE
"473","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-HB","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"481","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-HE","00+","seasonal_influenza",594,553,574,590,610,659,FALSE
"489","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-HE","00+","seasonal_influenza",342,325,332,339,348,377,FALSE
"497","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-HE","00+","seasonal_influenza",242,235,237,240,245,261,FALSE
"505","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-HE","00+","seasonal_influenza",265,261,261,263,267,280,FALSE
"513","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-HE","00+","seasonal_influenza",191,190,190,191,192,197,FALSE
"521","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-HH","00+","seasonal_influenza",173,143,158,169,184,221,FALSE
"529","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-HH","00+","seasonal_influenza",79,73,75,78,82,92,FALSE
"537","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-HH","00+","seasonal_influenza",55,52,52,53,56,66,FALSE
"545","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-HH","00+","seasonal_influenza",31,30,30,30,31,37,FALSE
"553","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-HH","00+","seasonal_influenza",19,19,19,19,19,22,FALSE
"561","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-MV","00+","seasonal_influenza",252,196,205,227,273,452,FALSE
"569","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-MV","00+","seasonal_influenza",184,164,164,164,171,364,FALSE
"577","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-MV","00+","seasonal_influenza",90,81,81,81,84,174,FALSE
"585","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-MV","00+","seasonal_influenza",57,53,53,53,56,86,FALSE
"593","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-MV","00+","seasonal_influenza",54,53,53,53,53,65,FALSE
"601","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-NI","00+","seasonal_influenza",268,256,264,268,272,281,FALSE
"609","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-NI","00+","seasonal_influenza",120,115,118,120,122,126,FALSE
"617","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-NI","00+","seasonal_influenza",84,81,83,84,86,89,FALSE
"625","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-NI","00+","seasonal_influenza",82,79,81,82,83,86,FALSE
"633","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-NI","00+","seasonal_influenza",90,89,90,90,91,93,FALSE
"641","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-NW","00+","seasonal_influenza",1103,1019,1067,1099,1135,1216,FALSE
"649","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-NW","00+","seasonal_influenza",529,503,515,526,539,574,FALSE
"657","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-NW","00+","seasonal_influenza",292,278,285,290,297,315,FALSE
"665","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-NW","00+","seasonal_influenza",234,226,230,233,237,249,FALSE
"673","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-NW","00+","seasonal_influenza",139,136,137,138,140,144,FALSE
"681","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-RP","00+","seasonal_influenza",236,228,233,236,239,245,FALSE
"689","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-RP","00+","seasonal_influenza",118,113,116,117,119,123,FALSE
"697","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-RP","00+","seasonal_influenza",107,103,105,106,108,113,FALSE
"705","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-RP","00+","seasonal_influenza",137,135,136,136,138,141,FALSE
"713","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-RP","00+","seasonal_influenza",230,229,229,229,230,236,FALSE
"721","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-SH","00+","seasonal_influenza",172,147,157,167,182,223,FALSE
"729","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-SH","00+","seasonal_influenza",87,78,80,84,90,111,FALSE
"737","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-SH","00+","seasonal_influenza",43,39,40,42,45,57,FALSE
"745","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-SH","00+","seasonal_influenza",38,35,35,36,39,48,FALSE
"753","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-SH","00+","seasonal_influenza",29,28,28,28,29,36,FALSE
"761","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-SL","00+","seasonal_influenza",36,27,30,34,39,54,FALSE
"769","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-SL","00+","seasonal_influenza",23,19,20,21,24,33,FALSE
"777","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-SL","00+","seasonal_influenza",15,13,13,14,16,22,FALSE
"785","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-SL","00+","seasonal_influenza",21,20,20,21,22,25,FALSE
"793","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-SL","00+","seasonal_influenza",24,23,23,23,24,25,FALSE
"801","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-SN","00+","seasonal_influenza",294,270,284,293,303,325,FALSE
"809","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-SN","00+","seasonal_influenza",158,154,155,157,160,170,FALSE
"817","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-SN","00+","seasonal_influenza",90,88,88,89,91,99,FALSE
"825","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-SN","00+","seasonal_influenza",80,79,79,80,81,86,FALSE
"833","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-SN","00+","seasonal_influenza",113,112,112,113,113,116,FALSE
"841","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-ST","00+","seasonal_influenza",335,296,310,326,350,422,FALSE
"849","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-ST","00+","seasonal_influenza",177,177,177,177,177,177,FALSE
"857","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-ST","00+","seasonal_influenza",97,97,97,97,97,97,FALSE
"865","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-ST","00+","seasonal_influenza",100,100,100,100,100,100,FALSE
"873","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-ST","00+","seasonal_influenza",105,105,105,105,105,105,FALSE
"881","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-TH","00+","seasonal_influenza",660,573,588,622,693,958,FALSE
"889","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-TH","00+","seasonal_influenza",310,309,309,309,309,314,FALSE
"897","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-TH","00+","seasonal_influenza",101,101,101,101,101,101,FALSE
"905","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-TH","00+","seasonal_influenza",90,90,90,90,90,90,FALSE
"913","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-TH","00+","seasonal_influenza",130,130,130,130,130,130,FALSE
"11","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","00-04","rsv_infection",170,147,159,168,179,208,FALSE
"91","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","00-04","rsv_infection",123,122,122,122,122,129,FALSE
"171","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","00-04","rsv_infection",57,57,57,57,57,57,FALSE
"251","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","00-04","rsv_infection",39,39,39,39,39,39,FALSE
"331","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","00-04","rsv_infection",25,25,25,25,25,25,FALSE
"411","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","05-14","rsv_infection",12,12,12,12,12,12,FALSE
"491","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","05-14","rsv_infection",7,7,7,7,7,7,FALSE
"571","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","05-14","rsv_infection",4,4,4,4,4,4,FALSE
"651","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","05-14","rsv_infection",3,3,3,3,3,3,FALSE
"731","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"811","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","15-34","rsv_infection",13,12,12,13,13,15,FALSE
"891","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","15-34","rsv_infection",10,10,10,10,10,10,FALSE
"971","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","15-34","rsv_infection",5,5,5,5,5,5,FALSE
"1051","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1131","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","15-34","rsv_infection",3,3,3,3,3,3,FALSE
"1211","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","35-59","rsv_infection",15,13,14,15,16,20,FALSE
"1291","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","35-59","rsv_infection",9,9,9,9,9,9,FALSE
"1371","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","35-59","rsv_infection",8,8,8,8,8,8,FALSE
"1451","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","35-59","rsv_infection",4,4,4,4,4,4,FALSE
"1531","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1611","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","60-79","rsv_infection",4,4,4,4,4,7,FALSE
"1691","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","60-79","rsv_infection",7,7,7,7,7,7,FALSE
"1771","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1851","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","60-79","rsv_infection",3,3,3,3,3,3,FALSE
"1931","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"2011","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","80+","rsv_infection",2,2,2,2,2,4,FALSE
"2091","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","80+","rsv_infection",4,4,4,4,4,4,FALSE
"2171","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"2251","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"2331","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"2411","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","00+","rsv_infection",217,197,208,216,224,243,FALSE
"2491","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","00+","rsv_infection",161,160,160,160,160,167,FALSE
"2571","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","00+","rsv_infection",76,76,76,76,76,76,FALSE
"2651","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","00+","rsv_infection",51,51,51,51,51,51,FALSE
"2731","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","00+","rsv_infection",31,31,31,31,31,31,FALSE
"2811","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-SN","00+","rsv_infection",217,197,208,216,224,243,FALSE
"2891","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-SN","00+","rsv_infection",161,160,160,160,160,167,FALSE
"2971","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-SN","00+","rsv_infection",76,76,76,76,76,76,FALSE
"3051","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-SN","00+","rsv_infection",51,51,51,51,51,51,FALSE
"3131","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-SN","00+","rsv_infection",31,31,31,31,31,31,FALSE
"12","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","00-04","pneumococcal_disease",7,6,6,6,7,11,FALSE
"92","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","00-04","pneumococcal_disease",3,3,3,3,3,4,FALSE
"172","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","00-04","pneumococcal_disease",6,6,6,6,6,6,FALSE
"252","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"332","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"412","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"492","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"572","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"652","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"732","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"812","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","15-34","pneumococcal_disease",1,0,0,0,1,3,FALSE
"892","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","15-34","pneumococcal_disease",6,5,5,5,6,8,FALSE
"972","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","15-34","pneumococcal_disease",2,2,2,2,3,5,FALSE
"1052","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","15-34","pneumococcal_disease",4,4,4,4,4,6,FALSE
"1132","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","15-34","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1212","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","35-59","pneumococcal_disease",20,17,17,19,21,28,FALSE
"1292","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","35-59","pneumococcal_disease",24,23,23,23,24,33,FALSE
"1372","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","35-59","pneumococcal_disease",23,22,22,22,22,29,FALSE
"1452","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","35-59","pneumococcal_disease",21,21,21,21,21,25,FALSE
"1532","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","35-59","pneumococcal_disease",22,22,22,22,22,24,FALSE
"1612","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","60-79","pneumococcal_disease",46,41,44,46,48,53,FALSE
"1692","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","60-79","pneumococcal_disease",50,47,48,49,51,54,FALSE
"1772","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","60-79","pneumococcal_disease",38,36,36,37,38,41,FALSE
"1852","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","60-79","pneumococcal_disease",30,29,29,30,31,33,FALSE
"1932","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","60-79","pneumococcal_disease",48,47,47,47,48,49,FALSE
"2012","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","80+","pneumococcal_disease",18,14,15,17,20,28,FALSE
"2092","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","80+","pneumococcal_disease",26,24,24,24,27,40,FALSE
"2172","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","80+","pneumococcal_disease",19,18,18,18,19,31,FALSE
"2252","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","80+","pneumococcal_disease",28,27,27,27,27,38,FALSE
"2332","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","80+","pneumococcal_disease",27,27,27,27,27,31,FALSE
"2412","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE","00+","pneumococcal_disease",92,79,86,91,97,112,FALSE
"2492","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE","00+","pneumococcal_disease",111,103,106,109,114,129,FALSE
"2572","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE","00+","pneumococcal_disease",90,85,86,88,92,106,FALSE
"2652","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE","00+","pneumococcal_disease",90,87,87,88,91,102,FALSE
"2732","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE","00+","pneumococcal_disease",103,102,102,102,104,110,FALSE
"2812","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BB","00+","pneumococcal_disease",4,3,3,3,4,8,FALSE
"2892","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"2972","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,3,FALSE
"3052","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"3132","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"3211","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BE","00+","pneumococcal_disease",2,1,1,1,2,5,FALSE
"3291","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BE","00+","pneumococcal_disease",8,7,7,7,8,12,FALSE
"3371","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BE","00+","pneumococcal_disease",2,2,2,2,2,6,FALSE
"3451","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BE","00+","pneumococcal_disease",6,6,6,6,6,10,FALSE
"3531","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BE","00+","pneumococcal_disease",9,9,9,9,9,12,FALSE
"3611","KIT-simple_nowcast","inc case","2022-11-20","2022-11-20","DE-BW","00+","pneumococcal_disease",10,8,9,10,11,13,FALSE
"3691","KIT-simple_nowcast","inc case","2022-11-20","2022-11-13","DE-BW","00+","pneumococcal_disease",16,15,15,15,16,27,FALSE
"3771","KIT-simple_nowcast","inc case","2022-11-20","2022-11-06","DE-BW","00+","pneumococcal_disease",15,14,14,14,14,20,FALSE
"3851","KIT-simple_nowcast","inc case","2022-11-20","2022-10-30","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,11,FALSE
"3931","KIT-simple_nowcast","inc case","2022-11-20","2022-10-23","DE-BW","00+","pneumococcal_disease",12,12,12,12,12,13,FALSE
