model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.25,q0.5,q0.75,q0.975,retrospective
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-HB,00+,seasonal_influenza_survstat,5,5,5,5,5,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-HB,00+,seasonal_influenza_survstat,4,4,4,4,4,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-HB,00+,seasonal_influenza_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-HE,00+,seasonal_influenza_survstat,260,245,252,258,267,290,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-HE,00+,seasonal_influenza_survstat,302,296,298,301,305,318,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-HE,00+,seasonal_influenza_survstat,260,257,258,259,261,268,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-HE,00+,seasonal_influenza_survstat,250,248,248,249,250,254,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-HE,00+,seasonal_influenza_survstat,199,198,198,198,199,201,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-HH,00+,seasonal_influenza_survstat,77,68,71,74,80,99,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-HH,00+,seasonal_influenza_survstat,113,109,110,112,114,123,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-HH,00+,seasonal_influenza_survstat,61,59,59,60,62,66,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-HH,00+,seasonal_influenza_survstat,59,58,58,59,60,63,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-HH,00+,seasonal_influenza_survstat,95,94,94,94,95,97,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-MV,00+,seasonal_influenza_survstat,55,52,53,54,57,66,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-MV,00+,seasonal_influenza_survstat,32,32,32,32,32,33,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-MV,00+,seasonal_influenza_survstat,31,31,31,31,31,32,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-MV,00+,seasonal_influenza_survstat,34,34,34,34,34,34,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-MV,00+,seasonal_influenza_survstat,30,30,30,30,30,30,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-NI,00+,seasonal_influenza_survstat,243,218,231,241,253,284,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-NI,00+,seasonal_influenza_survstat,191,187,188,190,193,205,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-NI,00+,seasonal_influenza_survstat,155,153,153,154,155,160,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-NI,00+,seasonal_influenza_survstat,173,172,172,172,173,177,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-NI,00+,seasonal_influenza_survstat,177,177,177,177,177,179,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-NW,00+,seasonal_influenza_survstat,865,781,821,854,898,1013,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-NW,00+,seasonal_influenza_survstat,765,739,750,760,775,817,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-NW,00+,seasonal_influenza_survstat,643,628,634,640,649,674,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-NW,00+,seasonal_influenza_survstat,585,577,580,583,588,601,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-NW,00+,seasonal_influenza_survstat,503,500,501,502,504,511,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-RP,00+,seasonal_influenza_survstat,210,201,203,207,213,235,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-RP,00+,seasonal_influenza_survstat,213,212,212,212,213,217,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-RP,00+,seasonal_influenza_survstat,177,177,177,177,177,179,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-RP,00+,seasonal_influenza_survstat,133,133,133,133,133,134,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-RP,00+,seasonal_influenza_survstat,184,184,184,184,184,185,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-SH,00+,seasonal_influenza_survstat,58,54,55,57,60,68,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-SH,00+,seasonal_influenza_survstat,34,33,33,33,34,36,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-SH,00+,seasonal_influenza_survstat,30,30,30,30,30,32,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-SH,00+,seasonal_influenza_survstat,30,30,30,30,30,31,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-SH,00+,seasonal_influenza_survstat,23,23,23,23,23,24,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-SL,00+,seasonal_influenza_survstat,18,17,17,18,19,22,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-SL,00+,seasonal_influenza_survstat,17,17,17,17,17,19,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-SL,00+,seasonal_influenza_survstat,12,12,12,12,12,13,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-SL,00+,seasonal_influenza_survstat,14,14,14,14,14,15,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-SL,00+,seasonal_influenza_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-SN,00+,seasonal_influenza_survstat,145,124,133,142,153,183,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-SN,00+,seasonal_influenza_survstat,124,119,119,121,125,141,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-SN,00+,seasonal_influenza_survstat,99,96,96,97,100,108,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-SN,00+,seasonal_influenza_survstat,109,108,108,109,110,114,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-SN,00+,seasonal_influenza_survstat,87,87,87,87,88,89,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-ST,00+,seasonal_influenza_survstat,108,102,105,107,110,116,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-ST,00+,seasonal_influenza_survstat,62,62,62,62,62,64,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-ST,00+,seasonal_influenza_survstat,70,70,70,70,70,71,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-ST,00+,seasonal_influenza_survstat,55,55,55,55,55,56,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-ST,00+,seasonal_influenza_survstat,66,66,66,66,66,67,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-TH,00+,seasonal_influenza_survstat,73,59,61,67,78,118,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-TH,00+,seasonal_influenza_survstat,71,65,65,66,71,102,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-TH,00+,seasonal_influenza_survstat,53,50,50,51,54,71,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-TH,00+,seasonal_influenza_survstat,43,41,41,41,43,52,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-TH,00+,seasonal_influenza_survstat,29,28,28,28,29,32,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,00-04,rsv_infection_survstat,23,8,11,17,29,73,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,00-04,rsv_infection_survstat,45,32,32,32,41,142,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,00-04,rsv_infection_survstat,48,39,39,39,45,119,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,00-04,rsv_infection_survstat,41,36,36,36,41,76,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,00-04,rsv_infection_survstat,45,43,43,43,45,57,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,05-14,rsv_infection_survstat,9,5,5,7,11,28,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,05-14,rsv_infection_survstat,10,7,7,7,8,34,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,05-14,rsv_infection_survstat,7,5,5,5,6,23,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,05-14,rsv_infection_survstat,11,10,10,10,10,23,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,05-14,rsv_infection_survstat,10,10,10,10,10,15,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,15-34,rsv_infection_survstat,7,5,6,7,8,13,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,15-34,rsv_infection_survstat,14,13,13,14,15,20,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,15-34,rsv_infection_survstat,11,10,10,10,11,15,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,15-34,rsv_infection_survstat,18,17,17,17,18,21,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,15-34,rsv_infection_survstat,13,13,13,13,13,15,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,35-59,rsv_infection_survstat,17,12,14,16,20,30,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,35-59,rsv_infection_survstat,22,19,19,19,20,47,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,35-59,rsv_infection_survstat,22,20,20,20,21,40,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,35-59,rsv_infection_survstat,27,26,26,26,27,35,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,35-59,rsv_infection_survstat,36,35,35,35,36,38,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,60-79,rsv_infection_survstat,24,15,18,21,27,45,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,60-79,rsv_infection_survstat,27,22,22,22,24,73,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,60-79,rsv_infection_survstat,39,35,35,36,40,61,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,60-79,rsv_infection_survstat,44,42,42,43,45,54,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,60-79,rsv_infection_survstat,44,43,43,43,44,48,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,80+,rsv_infection_survstat,29,21,24,27,32,45,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,80+,rsv_infection_survstat,30,27,27,28,31,44,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,80+,rsv_infection_survstat,25,23,23,23,25,35,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,80+,rsv_infection_survstat,34,33,33,33,34,40,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,80+,rsv_infection_survstat,39,39,39,39,39,42,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,00+,rsv_infection_survstat,115,67,80,100,134,245,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,00+,rsv_infection_survstat,153,120,120,123,148,373,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,00+,rsv_infection_survstat,155,132,132,133,149,325,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,00+,rsv_infection_survstat,178,164,164,166,178,267,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,00+,rsv_infection_survstat,188,183,183,185,190,215,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-SN,00+,rsv_infection_survstat,115,67,80,100,134,245,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-SN,00+,rsv_infection_survstat,153,120,120,123,148,373,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-SN,00+,rsv_infection_survstat,155,132,132,133,149,325,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-SN,00+,rsv_infection_survstat,178,164,164,166,178,267,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-SN,00+,rsv_infection_survstat,188,183,183,185,190,215,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,00-04,pneumococcal_disease_survstat,3,2,2,2,3,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,00-04,pneumococcal_disease_survstat,7,7,7,7,8,9,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,00-04,pneumococcal_disease_survstat,3,3,3,3,3,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,00-04,pneumococcal_disease_survstat,4,4,4,4,4,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,00-04,pneumococcal_disease_survstat,8,8,8,8,8,9,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,05-14,pneumococcal_disease_survstat,2,2,2,2,2,3,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,05-14,pneumococcal_disease_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,05-14,pneumococcal_disease_survstat,2,2,2,2,2,2,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,05-14,pneumococcal_disease_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,05-14,pneumococcal_disease_survstat,4,4,4,4,4,4,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,15-34,pneumococcal_disease_survstat,3,2,2,2,3,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,15-34,pneumococcal_disease_survstat,2,2,2,2,3,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,15-34,pneumococcal_disease_survstat,6,6,6,6,6,9,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,15-34,pneumococcal_disease_survstat,4,4,4,4,4,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,15-34,pneumococcal_disease_survstat,5,5,5,5,5,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,35-59,pneumococcal_disease_survstat,56,50,53,56,59,67,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,35-59,pneumococcal_disease_survstat,42,40,40,42,43,48,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,35-59,pneumococcal_disease_survstat,38,37,37,38,39,43,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,35-59,pneumococcal_disease_survstat,30,29,29,29,30,33,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,35-59,pneumococcal_disease_survstat,34,34,34,34,35,36,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,60-79,pneumococcal_disease_survstat,77,67,71,75,80,93,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,60-79,pneumococcal_disease_survstat,59,54,55,57,61,70,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,60-79,pneumococcal_disease_survstat,68,65,66,67,70,77,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,60-79,pneumococcal_disease_survstat,91,89,89,91,92,97,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,60-79,pneumococcal_disease_survstat,85,84,84,85,85,88,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,80+,pneumococcal_disease_survstat,46,39,42,45,48,57,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,80+,pneumococcal_disease_survstat,51,48,49,50,53,59,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,80+,pneumococcal_disease_survstat,45,43,43,44,46,50,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,80+,pneumococcal_disease_survstat,50,49,49,50,51,54,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,80+,pneumococcal_disease_survstat,49,48,48,48,49,51,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE,00+,pneumococcal_disease_survstat,186,167,177,184,192,213,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE,00+,pneumococcal_disease_survstat,166,157,160,164,169,184,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE,00+,pneumococcal_disease_survstat,162,156,158,161,165,175,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE,00+,pneumococcal_disease_survstat,183,179,180,182,184,191,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE,00+,pneumococcal_disease_survstat,185,183,183,184,186,190,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-BB,00+,pneumococcal_disease_survstat,2,1,1,1,2,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-BB,00+,pneumococcal_disease_survstat,9,8,8,8,9,12,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-BB,00+,pneumococcal_disease_survstat,3,3,3,3,3,4,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-BB,00+,pneumococcal_disease_survstat,9,9,9,9,9,9,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-BB,00+,pneumococcal_disease_survstat,6,6,6,6,6,6,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-BE,00+,pneumococcal_disease_survstat,16,15,16,16,17,19,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-BE,00+,pneumococcal_disease_survstat,8,7,7,7,8,9,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-BE,00+,pneumococcal_disease_survstat,3,3,3,3,4,5,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-BE,00+,pneumococcal_disease_survstat,6,6,6,6,6,8,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-19,DE-BE,00+,pneumococcal_disease_survstat,11,11,11,11,11,12,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-19,DE-BW,00+,pneumococcal_disease_survstat,21,20,20,20,21,24,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-12,DE-BW,00+,pneumococcal_disease_survstat,18,18,18,18,18,19,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-03-05,DE-BW,00+,pneumococcal_disease_survstat,19,19,19,19,19,19,FALSE
KIT-simple_nowcast,inc case,2023-03-19,2023-02-26,DE-BW,00+,pneumococcal_disease_survstat,28,28,28,28,28,28,FALSE
