"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"121","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","35-59","seasonal_influenza",844,790,819,839,864,923,FALSE
"129","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","35-59","seasonal_influenza",740,725,733,738,746,765,FALSE
"137","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","35-59","seasonal_influenza",755,746,751,754,759,771,FALSE
"145","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","35-59","seasonal_influenza",723,717,720,722,725,732,FALSE
"153","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","35-59","seasonal_influenza",618,616,617,618,619,623,FALSE
"161","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","60-79","seasonal_influenza",216,199,208,214,222,242,FALSE
"169","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","60-79","seasonal_influenza",198,193,195,197,200,207,FALSE
"177","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","60-79","seasonal_influenza",178,175,176,178,179,184,FALSE
"185","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","60-79","seasonal_influenza",243,241,242,243,244,247,FALSE
"193","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","60-79","seasonal_influenza",246,245,245,246,246,248,FALSE
"201","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","80+","seasonal_influenza",114,105,109,113,118,130,FALSE
"209","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","80+","seasonal_influenza",97,95,96,97,99,104,FALSE
"217","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","80+","seasonal_influenza",108,106,106,107,108,112,FALSE
"225","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","80+","seasonal_influenza",122,121,121,122,122,125,FALSE
"233","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","80+","seasonal_influenza",131,131,131,131,132,133,FALSE
"241","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","00+","seasonal_influenza",3389,3136,3269,3366,3484,3775,FALSE
"249","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","00+","seasonal_influenza",2921,2850,2884,2912,2948,3040,FALSE
"257","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","00+","seasonal_influenza",2686,2645,2665,2681,2701,2753,FALSE
"265","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","00+","seasonal_influenza",2569,2546,2557,2566,2578,2608,FALSE
"273","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","00+","seasonal_influenza",2306,2296,2301,2305,2310,2323,FALSE
"281","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BB","00+","seasonal_influenza",117,105,107,113,122,157,FALSE
"289","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BB","00+","seasonal_influenza",76,73,73,73,74,96,FALSE
"297","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BB","00+","seasonal_influenza",54,52,52,52,52,68,FALSE
"305","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BB","00+","seasonal_influenza",58,57,57,57,57,68,FALSE
"313","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BB","00+","seasonal_influenza",74,73,73,73,73,79,FALSE
"321","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BE","00+","seasonal_influenza",129,126,127,128,130,136,FALSE
"329","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BE","00+","seasonal_influenza",129,129,129,129,129,132,FALSE
"337","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BE","00+","seasonal_influenza",148,148,148,148,148,150,FALSE
"345","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BE","00+","seasonal_influenza",122,122,122,122,122,123,FALSE
"353","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BE","00+","seasonal_influenza",92,92,92,92,92,93,FALSE
"361","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BW","00+","seasonal_influenza",445,422,433,442,454,487,FALSE
"369","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BW","00+","seasonal_influenza",445,442,443,444,447,456,FALSE
"377","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BW","00+","seasonal_influenza",436,434,434,435,437,444,FALSE
"385","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BW","00+","seasonal_influenza",366,365,365,365,367,371,FALSE
"393","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BW","00+","seasonal_influenza",330,330,330,330,331,333,FALSE
"401","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BY","00+","seasonal_influenza",709,667,690,706,724,767,FALSE
"409","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BY","00+","seasonal_influenza",649,633,641,647,655,674,FALSE
"417","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BY","00+","seasonal_influenza",538,527,532,536,542,557,FALSE
"425","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BY","00+","seasonal_influenza",606,599,602,605,609,620,FALSE
"433","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BY","00+","seasonal_influenza",541,538,539,541,542,548,FALSE
"441","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-HB","00+","seasonal_influenza",12,11,11,11,12,15,FALSE
"449","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-HB","00+","seasonal_influenza",5,5,5,5,5,6,FALSE
"457","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-HB","00+","seasonal_influenza",4,4,4,4,4,5,FALSE
"465","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-HB","00+","seasonal_influenza",6,6,6,6,6,7,FALSE
"473","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-HB","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"481","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-HE","00+","seasonal_influenza",306,290,297,303,312,336,FALSE
"489","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-HE","00+","seasonal_influenza",257,252,254,256,260,271,FALSE
"497","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-HE","00+","seasonal_influenza",251,248,249,250,252,258,FALSE
"505","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-HE","00+","seasonal_influenza",199,198,198,199,200,204,FALSE
"513","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-HE","00+","seasonal_influenza",185,184,184,184,185,187,FALSE
"521","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-HH","00+","seasonal_influenza",122,110,114,119,127,148,FALSE
"529","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-HH","00+","seasonal_influenza",63,59,60,62,65,73,FALSE
"537","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-HH","00+","seasonal_influenza",60,58,59,60,62,67,FALSE
"545","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-HH","00+","seasonal_influenza",96,94,94,95,96,100,FALSE
"553","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-HH","00+","seasonal_influenza",60,60,60,60,61,63,FALSE
"561","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-MV","00+","seasonal_influenza",29,27,27,28,30,37,FALSE
"569","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-MV","00+","seasonal_influenza",31,31,31,31,32,34,FALSE
"577","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-MV","00+","seasonal_influenza",34,34,34,34,34,37,FALSE
"585","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-MV","00+","seasonal_influenza",30,30,30,30,30,32,FALSE
"593","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-MV","00+","seasonal_influenza",17,17,17,17,17,18,FALSE
"601","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-NI","00+","seasonal_influenza",182,161,171,179,190,220,FALSE
"609","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-NI","00+","seasonal_influenza",157,153,154,156,158,167,FALSE
"617","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-NI","00+","seasonal_influenza",173,172,172,173,174,178,FALSE
"625","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-NI","00+","seasonal_influenza",178,177,177,177,178,181,FALSE
"633","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-NI","00+","seasonal_influenza",110,110,110,110,110,112,FALSE
"641","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-NW","00+","seasonal_influenza",755,678,714,744,785,890,FALSE
"649","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-NW","00+","seasonal_influenza",650,626,636,646,660,699,FALSE
"657","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-NW","00+","seasonal_influenza",592,577,583,589,598,622,FALSE
"665","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-NW","00+","seasonal_influenza",508,500,503,506,511,524,FALSE
"673","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-NW","00+","seasonal_influenza",496,493,494,496,498,504,FALSE
"681","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-RP","00+","seasonal_influenza",216,203,206,211,221,251,FALSE
"689","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-RP","00+","seasonal_influenza",180,177,177,178,181,191,FALSE
"697","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-RP","00+","seasonal_influenza",134,133,133,133,134,140,FALSE
"705","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-RP","00+","seasonal_influenza",184,184,184,184,184,185,FALSE
"713","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-RP","00+","seasonal_influenza",135,135,135,135,135,136,FALSE
"721","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-SH","00+","seasonal_influenza",34,31,32,33,35,41,FALSE
"729","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-SH","00+","seasonal_influenza",30,30,30,30,31,33,FALSE
"737","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-SH","00+","seasonal_influenza",30,30,30,30,30,32,FALSE
"745","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-SH","00+","seasonal_influenza",23,23,23,23,23,24,FALSE
"753","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-SH","00+","seasonal_influenza",23,23,23,23,23,24,FALSE
"761","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-SL","00+","seasonal_influenza",17,16,16,17,18,21,FALSE
"769","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-SL","00+","seasonal_influenza",10,10,10,10,10,12,FALSE
"777","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-SL","00+","seasonal_influenza",14,14,14,14,14,15,FALSE
"785","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-SL","00+","seasonal_influenza",6,6,6,6,6,7,FALSE
"793","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-SL","00+","seasonal_influenza",13,13,13,13,13,13,FALSE
"801","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-SN","00+","seasonal_influenza",130,111,120,128,138,166,FALSE
"809","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-SN","00+","seasonal_influenza",100,96,97,98,102,115,FALSE
"817","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-SN","00+","seasonal_influenza",111,108,108,110,112,120,FALSE
"825","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-SN","00+","seasonal_influenza",88,87,87,88,89,93,FALSE
"833","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-SN","00+","seasonal_influenza",130,129,129,129,130,132,FALSE
"841","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-ST","00+","seasonal_influenza",62,58,60,62,64,68,FALSE
"849","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-ST","00+","seasonal_influenza",70,70,70,70,70,71,FALSE
"857","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-ST","00+","seasonal_influenza",55,55,55,55,55,56,FALSE
"865","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-ST","00+","seasonal_influenza",66,66,66,66,66,67,FALSE
"873","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-ST","00+","seasonal_influenza",59,59,59,59,59,60,FALSE
"881","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-TH","00+","seasonal_influenza",78,64,67,73,83,120,FALSE
"889","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-TH","00+","seasonal_influenza",54,50,50,51,55,78,FALSE
"897","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-TH","00+","seasonal_influenza",43,41,41,41,44,57,FALSE
"905","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-TH","00+","seasonal_influenza",29,28,28,28,29,36,FALSE
"913","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-TH","00+","seasonal_influenza",37,36,36,36,37,40,FALSE
"11","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","00-04","rsv_infection",48,26,30,39,56,118,FALSE
"91","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","00-04","rsv_infection",53,39,39,39,47,165,FALSE
"171","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","00-04","rsv_infection",46,36,36,36,40,132,FALSE
"251","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","00-04","rsv_infection",50,43,43,43,47,99,FALSE
"331","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","00-04","rsv_infection",75,72,72,72,75,95,FALSE
"411","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","05-14","rsv_infection",12,7,7,9,14,33,FALSE
"491","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","05-14","rsv_infection",8,5,5,5,6,33,FALSE
"571","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","05-14","rsv_infection",12,10,10,10,11,32,FALSE
"651","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","05-14","rsv_infection",11,10,10,10,10,22,FALSE
"731","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","05-14","rsv_infection",11,11,11,11,11,15,FALSE
"811","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","15-34","rsv_infection",17,13,14,15,18,27,FALSE
"891","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","15-34","rsv_infection",11,10,10,10,11,20,FALSE
"971","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","15-34","rsv_infection",18,17,17,17,18,25,FALSE
"1051","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","15-34","rsv_infection",14,13,13,13,13,18,FALSE
"1131","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","15-34","rsv_infection",32,32,32,32,32,35,FALSE
"1211","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","35-59","rsv_infection",22,16,18,20,25,38,FALSE
"1291","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","35-59","rsv_infection",23,20,20,20,21,48,FALSE
"1371","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","35-59","rsv_infection",28,26,26,26,27,47,FALSE
"1451","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","35-59","rsv_infection",36,35,35,35,35,47,FALSE
"1531","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","35-59","rsv_infection",39,39,39,39,39,43,FALSE
"1611","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","60-79","rsv_infection",29,19,22,26,33,57,FALSE
"1691","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","60-79","rsv_infection",41,35,35,35,37,95,FALSE
"1771","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","60-79","rsv_infection",46,42,42,42,46,76,FALSE
"1851","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","60-79","rsv_infection",45,43,43,43,46,59,FALSE
"1931","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","60-79","rsv_infection",47,46,46,46,47,52,FALSE
"2011","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","80+","rsv_infection",30,22,25,28,33,49,FALSE
"2091","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","80+","rsv_infection",26,23,23,23,26,48,FALSE
"2171","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","80+","rsv_infection",35,33,33,33,35,51,FALSE
"2251","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","80+","rsv_infection",40,39,39,39,40,49,FALSE
"2331","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","80+","rsv_infection",50,50,50,50,50,54,FALSE
"2411","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","00+","rsv_infection",165,104,121,146,190,333,FALSE
"2491","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","00+","rsv_infection",168,132,132,133,155,446,FALSE
"2571","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","00+","rsv_infection",191,164,164,164,174,423,FALSE
"2651","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","00+","rsv_infection",199,183,183,183,193,322,FALSE
"2731","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","00+","rsv_infection",257,250,250,251,257,298,FALSE
"2811","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-SN","00+","rsv_infection",165,104,121,146,190,333,FALSE
"2891","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-SN","00+","rsv_infection",168,132,132,133,155,446,FALSE
"2971","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-SN","00+","rsv_infection",191,164,164,164,174,423,FALSE
"3051","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-SN","00+","rsv_infection",199,183,183,183,193,322,FALSE
"3131","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-SN","00+","rsv_infection",257,250,250,251,257,298,FALSE
"12","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","00-04","pneumococcal_disease",8,7,7,8,9,11,FALSE
"92","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","00-04","pneumococcal_disease",4,3,3,3,4,5,FALSE
"172","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","00-04","pneumococcal_disease",4,4,4,4,5,6,FALSE
"252","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","00-04","pneumococcal_disease",8,8,8,8,8,10,FALSE
"332","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","00-04","pneumococcal_disease",10,10,10,10,10,12,FALSE
"412","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","05-14","pneumococcal_disease",3,3,3,3,3,4,FALSE
"492","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"572","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","05-14","pneumococcal_disease",4,4,4,4,4,4,FALSE
"652","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","05-14","pneumococcal_disease",4,4,4,4,4,4,FALSE
"732","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"812","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","15-34","pneumococcal_disease",3,2,2,2,3,6,FALSE
"892","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","15-34","pneumococcal_disease",6,5,5,5,6,9,FALSE
"972","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","15-34","pneumococcal_disease",4,4,4,4,4,6,FALSE
"1052","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","15-34","pneumococcal_disease",5,5,5,5,5,6,FALSE
"1132","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","15-34","pneumococcal_disease",5,5,5,5,5,6,FALSE
"1212","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","35-59","pneumococcal_disease",43,38,41,43,45,52,FALSE
"1292","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","35-59","pneumococcal_disease",39,37,38,39,40,44,FALSE
"1372","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","35-59","pneumococcal_disease",30,29,29,30,31,34,FALSE
"1452","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","35-59","pneumococcal_disease",35,34,34,34,35,38,FALSE
"1532","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","35-59","pneumococcal_disease",34,34,34,34,35,36,FALSE
"1612","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","60-79","pneumococcal_disease",63,54,59,62,67,79,FALSE
"1692","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","60-79","pneumococcal_disease",69,64,65,67,71,82,FALSE
"1772","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","60-79","pneumococcal_disease",92,89,90,91,93,102,FALSE
"1852","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","60-79","pneumococcal_disease",84,82,82,83,85,89,FALSE
"1932","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","60-79","pneumococcal_disease",63,62,62,62,63,66,FALSE
"2012","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","80+","pneumococcal_disease",53,45,49,52,56,66,FALSE
"2092","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","80+","pneumococcal_disease",47,43,44,46,48,55,FALSE
"2172","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","80+","pneumococcal_disease",52,49,50,51,53,57,FALSE
"2252","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","80+","pneumococcal_disease",49,48,48,49,50,54,FALSE
"2332","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","80+","pneumococcal_disease",49,48,48,48,49,51,FALSE
"2412","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE","00+","pneumococcal_disease",172,154,163,170,179,200,FALSE
"2492","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE","00+","pneumococcal_disease",164,154,158,162,168,185,FALSE
"2572","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE","00+","pneumococcal_disease",186,179,181,184,188,201,FALSE
"2652","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE","00+","pneumococcal_disease",185,181,182,184,186,194,FALSE
"2732","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE","00+","pneumococcal_disease",164,162,162,163,165,169,FALSE
"2812","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BB","00+","pneumococcal_disease",10,8,8,9,10,16,FALSE
"2892","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BB","00+","pneumococcal_disease",4,3,3,3,4,7,FALSE
"2972","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BB","00+","pneumococcal_disease",9,9,9,9,9,13,FALSE
"3052","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BB","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"3132","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BB","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"3211","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BE","00+","pneumococcal_disease",8,7,7,8,8,10,FALSE
"3291","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BE","00+","pneumococcal_disease",4,3,3,3,4,5,FALSE
"3371","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BE","00+","pneumococcal_disease",6,6,6,6,7,8,FALSE
"3451","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BE","00+","pneumococcal_disease",11,11,11,11,11,13,FALSE
"3531","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BE","00+","pneumococcal_disease",8,8,8,8,8,9,FALSE
"3611","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BW","00+","pneumococcal_disease",19,18,18,19,20,23,FALSE
"3691","KIT-simple_nowcast","inc case","2023-03-12","2023-03-05","DE-BW","00+","pneumococcal_disease",19,19,19,19,19,20,FALSE
"3771","KIT-simple_nowcast","inc case","2023-03-12","2023-02-26","DE-BW","00+","pneumococcal_disease",28,28,28,28,28,28,FALSE
"3851","KIT-simple_nowcast","inc case","2023-03-12","2023-02-19","DE-BW","00+","pneumococcal_disease",21,21,21,21,21,21,FALSE
"3931","KIT-simple_nowcast","inc case","2023-03-12","2023-02-12","DE-BW","00+","pneumococcal_disease",23,23,23,23,23,23,FALSE
"4011","KIT-simple_nowcast","inc case","2023-03-12","2023-03-12","DE-BY","00+","pneumococcal_disease",31,26,28,30,33,41,FALSE
