"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"193","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","60-79","seasonal_influenza",4857,4842,4848,4854,4863,4890,FALSE
"201","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","80+","seasonal_influenza",183,154,168,180,195,232,FALSE
"209","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","80+","seasonal_influenza",354,331,339,349,364,407,FALSE
"217","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","80+","seasonal_influenza",885,865,872,880,893,933,FALSE
"225","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","80+","seasonal_influenza",2436,2420,2426,2432,2443,2476,FALSE
"233","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","80+","seasonal_influenza",3594,3586,3588,3592,3597,3617,FALSE
"241","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","00+","seasonal_influenza",2420,2109,2271,2391,2538,2899,FALSE
"249","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","00+","seasonal_influenza",2995,2790,2889,2970,3074,3343,FALSE
"257","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","00+","seasonal_influenza",6200,6024,6109,6178,6267,6497,FALSE
"265","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","00+","seasonal_influenza",14480,14346,14411,14464,14531,14705,FALSE
"273","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","00+","seasonal_influenza",22192,22125,22159,22185,22217,22300,FALSE
"281","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BB","00+","seasonal_influenza",128,116,122,127,133,150,FALSE
"289","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BB","00+","seasonal_influenza",128,123,123,123,125,165,FALSE
"297","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BB","00+","seasonal_influenza",257,253,253,253,254,292,FALSE
"305","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BB","00+","seasonal_influenza",562,559,559,559,560,588,FALSE
"313","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-BB","00+","seasonal_influenza",960,958,958,958,958,974,FALSE
"321","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BE","00+","seasonal_influenza",110,104,106,108,112,124,FALSE
"329","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BE","00+","seasonal_influenza",105,102,102,103,107,120,FALSE
"337","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BE","00+","seasonal_influenza",285,282,282,283,286,298,FALSE
"345","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BE","00+","seasonal_influenza",561,558,558,559,561,572,FALSE
"353","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-BE","00+","seasonal_influenza",1201,1199,1199,1199,1201,1209,FALSE
"361","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BW","00+","seasonal_influenza",252,232,242,250,260,286,FALSE
"369","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BW","00+","seasonal_influenza",352,342,345,349,356,377,FALSE
"377","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BW","00+","seasonal_influenza",729,720,723,726,732,751,FALSE
"385","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BW","00+","seasonal_influenza",1338,1331,1333,1336,1341,1356,FALSE
"393","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-BW","00+","seasonal_influenza",2769,2765,2766,2768,2771,2780,FALSE
"401","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BY","00+","seasonal_influenza",598,538,568,591,621,698,FALSE
"409","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BY","00+","seasonal_influenza",747,714,727,741,760,815,FALSE
"417","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BY","00+","seasonal_influenza",1421,1394,1404,1415,1432,1485,FALSE
"425","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BY","00+","seasonal_influenza",2593,2572,2579,2588,2601,2643,FALSE
"433","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-BY","00+","seasonal_influenza",4418,4407,4410,4415,4423,4450,FALSE
"441","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-HB","00+","seasonal_influenza",3,2,2,2,2,11,FALSE
"449","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-HB","00+","seasonal_influenza",6,5,5,5,6,11,FALSE
"457","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-HB","00+","seasonal_influenza",13,12,12,12,13,18,FALSE
"465","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-HB","00+","seasonal_influenza",66,65,65,65,66,69,FALSE
"473","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-HB","00+","seasonal_influenza",105,105,105,105,106,107,FALSE
"481","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-HE","00+","seasonal_influenza",144,127,135,141,151,175,FALSE
"489","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-HE","00+","seasonal_influenza",172,159,164,169,177,199,FALSE
"497","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-HE","00+","seasonal_influenza",387,375,380,384,391,410,FALSE
"505","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-HE","00+","seasonal_influenza",793,784,788,791,797,811,FALSE
"513","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-HE","00+","seasonal_influenza",1156,1151,1153,1155,1157,1164,FALSE
"521","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-HH","00+","seasonal_influenza",92,73,81,88,100,133,FALSE
"529","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-HH","00+","seasonal_influenza",79,65,69,75,84,112,FALSE
"537","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-HH","00+","seasonal_influenza",174,162,166,171,178,203,FALSE
"545","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-HH","00+","seasonal_influenza",335,326,328,332,338,358,FALSE
"553","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-HH","00+","seasonal_influenza",426,422,422,424,428,442,FALSE
"561","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-MV","00+","seasonal_influenza",60,49,51,56,64,96,FALSE
"569","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-MV","00+","seasonal_influenza",91,83,83,83,88,147,FALSE
"577","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-MV","00+","seasonal_influenza",168,161,161,161,165,226,FALSE
"585","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-MV","00+","seasonal_influenza",452,446,446,447,452,492,FALSE
"593","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-MV","00+","seasonal_influenza",770,766,766,766,769,797,FALSE
"601","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-NI","00+","seasonal_influenza",144,123,133,142,152,178,FALSE
"609","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-NI","00+","seasonal_influenza",170,160,164,168,174,189,FALSE
"617","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-NI","00+","seasonal_influenza",331,323,326,329,334,350,FALSE
"625","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-NI","00+","seasonal_influenza",1000,993,994,997,1002,1020,FALSE
"633","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-NI","00+","seasonal_influenza",1503,1500,1500,1502,1504,1513,FALSE
"641","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-NW","00+","seasonal_influenza",319,248,279,308,347,455,FALSE
"649","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-NW","00+","seasonal_influenza",484,432,452,473,505,597,FALSE
"657","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-NW","00+","seasonal_influenza",865,819,837,855,883,962,FALSE
"665","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-NW","00+","seasonal_influenza",2275,2240,2253,2268,2290,2354,FALSE
"673","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-NW","00+","seasonal_influenza",2992,2974,2980,2988,2999,3034,FALSE
"681","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-RP","00+","seasonal_influenza",98,86,88,92,102,140,FALSE
"689","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-RP","00+","seasonal_influenza",107,100,100,102,108,138,FALSE
"697","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-RP","00+","seasonal_influenza",336,331,331,332,337,363,FALSE
"705","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-RP","00+","seasonal_influenza",1057,1055,1055,1056,1057,1066,FALSE
"713","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-RP","00+","seasonal_influenza",915,914,914,914,915,919,FALSE
"721","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-SH","00+","seasonal_influenza",45,38,41,44,48,58,FALSE
"729","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-SH","00+","seasonal_influenza",60,56,57,59,61,69,FALSE
"737","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-SH","00+","seasonal_influenza",127,124,125,126,129,136,FALSE
"745","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-SH","00+","seasonal_influenza",322,319,320,321,323,329,FALSE
"753","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-SH","00+","seasonal_influenza",518,517,517,518,519,523,FALSE
"761","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-SL","00+","seasonal_influenza",19,16,17,18,20,27,FALSE
"769","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-SL","00+","seasonal_influenza",20,18,18,19,21,27,FALSE
"777","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-SL","00+","seasonal_influenza",51,49,49,50,52,57,FALSE
"785","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-SL","00+","seasonal_influenza",199,198,198,198,200,206,FALSE
"793","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-SL","00+","seasonal_influenza",174,173,173,173,174,177,FALSE
"801","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-SN","00+","seasonal_influenza",225,175,199,219,245,310,FALSE
"809","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-SN","00+","seasonal_influenza",267,231,242,257,282,361,FALSE
"817","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-SN","00+","seasonal_influenza",575,541,551,564,588,664,FALSE
"825","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-SN","00+","seasonal_influenza",1686,1659,1666,1677,1696,1757,FALSE
"833","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-SN","00+","seasonal_influenza",2507,2495,2498,2504,2512,2541,FALSE
"841","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-ST","00+","seasonal_influenza",47,43,45,46,48,52,FALSE
"849","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-ST","00+","seasonal_influenza",55,54,54,54,55,58,FALSE
"857","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-ST","00+","seasonal_influenza",235,234,234,234,235,237,FALSE
"865","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-ST","00+","seasonal_influenza",558,557,557,557,558,560,FALSE
"873","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-ST","00+","seasonal_influenza",906,906,906,906,906,908,FALSE
"881","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-TH","00+","seasonal_influenza",92,52,60,76,107,221,FALSE
"889","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-TH","00+","seasonal_influenza",126,94,94,94,107,402,FALSE
"897","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-TH","00+","seasonal_influenza",217,189,189,195,220,378,FALSE
"905","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-TH","00+","seasonal_influenza",684,660,661,668,689,797,FALSE
"913","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-TH","00+","seasonal_influenza",912,900,901,906,916,959,FALSE
"11","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","00-04","rsv_infection",161,90,108,137,188,360,FALSE
"91","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","00-04","rsv_infection",149,104,104,107,141,456,FALSE
"171","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","00-04","rsv_infection",154,120,120,121,142,414,FALSE
"251","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","00-04","rsv_infection",201,178,178,181,201,341,FALSE
"331","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","00-04","rsv_infection",205,196,196,199,207,243,FALSE
"411","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","05-14","rsv_infection",43,23,23,28,46,151,FALSE
"491","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","05-14","rsv_infection",38,26,26,26,30,145,FALSE
"571","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","05-14","rsv_infection",33,25,25,25,28,108,FALSE
"651","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","05-14","rsv_infection",49,44,44,44,46,97,FALSE
"731","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","05-14","rsv_infection",27,26,26,26,26,39,FALSE
"811","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","15-34","rsv_infection",54,39,44,51,60,91,FALSE
"891","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","15-34","rsv_infection",40,32,33,37,43,66,FALSE
"971","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","15-34","rsv_infection",85,79,80,82,88,110,FALSE
"1051","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","15-34","rsv_infection",91,88,88,89,92,106,FALSE
"1131","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","15-34","rsv_infection",41,40,40,40,41,45,FALSE
"1211","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","35-59","rsv_infection",91,61,74,86,103,151,FALSE
"1291","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","35-59","rsv_infection",93,73,73,73,80,272,FALSE
"1371","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","35-59","rsv_infection",134,118,118,118,124,276,FALSE
"1451","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","35-59","rsv_infection",207,197,197,198,206,268,FALSE
"1531","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","35-59","rsv_infection",88,86,86,87,88,96,FALSE
"1611","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","60-79","rsv_infection",135,80,98,121,157,269,FALSE
"1691","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","60-79","rsv_infection",123,86,86,86,99,448,FALSE
"1771","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","60-79","rsv_infection",159,131,132,141,166,291,FALSE
"1851","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","60-79","rsv_infection",183,167,170,177,189,233,FALSE
"1931","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","60-79","rsv_infection",101,97,97,99,102,116,FALSE
"2011","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","80+","rsv_infection",111,73,89,105,126,186,FALSE
"2091","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","80+","rsv_infection",94,69,72,82,103,185,FALSE
"2171","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","80+","rsv_infection",131,113,114,120,137,211,FALSE
"2251","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","80+","rsv_infection",151,141,142,145,155,195,FALSE
"2331","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","80+","rsv_infection",118,114,114,116,119,132,FALSE
"2411","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","00+","rsv_infection",616,371,459,560,714,1175,FALSE
"2491","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","00+","rsv_infection",554,390,390,402,522,1699,FALSE
"2571","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","00+","rsv_infection",713,586,586,587,643,1785,FALSE
"2651","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","00+","rsv_infection",892,815,815,823,884,1398,FALSE
"2731","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","00+","rsv_infection",580,559,561,568,587,671,FALSE
"2811","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-SN","00+","rsv_infection",616,371,459,560,714,1175,FALSE
"2891","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-SN","00+","rsv_infection",554,390,390,402,522,1699,FALSE
"2971","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-SN","00+","rsv_infection",713,586,586,587,643,1785,FALSE
"3051","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-SN","00+","rsv_infection",892,815,815,823,884,1398,FALSE
"3131","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-SN","00+","rsv_infection",580,559,561,568,587,671,FALSE
"12","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","00-04","pneumococcal_disease",4,3,3,3,4,7,FALSE
"92","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","00-04","pneumococcal_disease",3,2,2,2,3,5,FALSE
"172","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","00-04","pneumococcal_disease",6,6,6,6,7,9,FALSE
"252","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","00-04","pneumococcal_disease",8,8,8,8,8,10,FALSE
"332","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","00-04","pneumococcal_disease",6,6,6,6,6,7,FALSE
"412","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"492","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"572","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","05-14","pneumococcal_disease",4,4,4,4,4,4,FALSE
"652","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","05-14","pneumococcal_disease",7,7,7,7,7,7,FALSE
"732","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","05-14","pneumococcal_disease",4,4,4,4,4,4,FALSE
"812","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","15-34","pneumococcal_disease",5,4,4,5,6,9,FALSE
"892","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","15-34","pneumococcal_disease",10,9,9,9,10,13,FALSE
"972","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","15-34","pneumococcal_disease",5,5,5,5,5,7,FALSE
"1052","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","15-34","pneumococcal_disease",10,10,10,10,10,10,FALSE
"1132","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","15-34","pneumococcal_disease",12,12,12,12,12,12,FALSE
"1212","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","35-59","pneumococcal_disease",27,23,25,27,29,33,FALSE
"1292","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","35-59","pneumococcal_disease",27,25,26,27,28,31,FALSE
"1372","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","35-59","pneumococcal_disease",55,53,53,54,55,59,FALSE
"1452","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","35-59","pneumococcal_disease",51,50,50,51,51,54,FALSE
"1532","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","35-59","pneumococcal_disease",70,70,70,70,71,73,FALSE
"1612","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","60-79","pneumococcal_disease",54,40,46,52,60,82,FALSE
"1692","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","60-79","pneumococcal_disease",76,64,69,73,80,100,FALSE
"1772","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","60-79","pneumococcal_disease",120,110,114,117,123,140,FALSE
"1852","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","60-79","pneumococcal_disease",203,196,199,202,205,215,FALSE
"1932","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","60-79","pneumococcal_disease",136,133,134,135,137,140,FALSE
"2012","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","80+","pneumococcal_disease",38,28,33,36,41,55,FALSE
"2092","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","80+","pneumococcal_disease",32,24,27,30,35,49,FALSE
"2172","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","80+","pneumococcal_disease",74,67,69,72,76,92,FALSE
"2252","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","80+","pneumococcal_disease",136,132,132,134,138,154,FALSE
"2332","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","80+","pneumococcal_disease",63,62,62,63,64,67,FALSE
"2412","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE","00+","pneumococcal_disease",126,103,115,124,135,162,FALSE
"2492","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE","00+","pneumococcal_disease",143,125,133,140,150,180,FALSE
"2572","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE","00+","pneumococcal_disease",262,247,253,259,267,291,FALSE
"2652","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE","00+","pneumococcal_disease",413,404,408,412,417,433,FALSE
"2732","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE","00+","pneumococcal_disease",291,287,289,290,292,298,FALSE
"2812","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BB","00+","pneumococcal_disease",7,6,6,6,7,13,FALSE
"2892","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,5,FALSE
"2972","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BB","00+","pneumococcal_disease",6,6,6,6,6,9,FALSE
"3052","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BB","00+","pneumococcal_disease",14,14,14,14,14,14,FALSE
"3132","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-BB","00+","pneumococcal_disease",12,12,12,12,12,12,FALSE
"3211","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BE","00+","pneumococcal_disease",9,7,8,9,10,15,FALSE
"3291","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BE","00+","pneumococcal_disease",10,8,9,9,11,14,FALSE
"3371","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BE","00+","pneumococcal_disease",11,10,10,11,12,15,FALSE
"3451","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BE","00+","pneumococcal_disease",23,22,22,23,24,25,FALSE
"3531","KIT-simple_nowcast","inc case","2023-01-29","2023-01-01","DE-BE","00+","pneumococcal_disease",25,24,24,24,25,27,FALSE
"3611","KIT-simple_nowcast","inc case","2023-01-29","2023-01-29","DE-BW","00+","pneumococcal_disease",12,10,10,11,13,17,FALSE
"3691","KIT-simple_nowcast","inc case","2023-01-29","2023-01-22","DE-BW","00+","pneumococcal_disease",26,25,25,25,26,36,FALSE
"3771","KIT-simple_nowcast","inc case","2023-01-29","2023-01-15","DE-BW","00+","pneumococcal_disease",37,36,36,36,37,44,FALSE
"3851","KIT-simple_nowcast","inc case","2023-01-29","2023-01-08","DE-BW","00+","pneumococcal_disease",44,43,43,43,43,48,FALSE
